date,precious,priceless,privileged,productive,productivity
2010-12-28,119.47928511,10.7377421678,9.27430416324,29.7674513388,21.3347789993
2010-12-29,81.3844405825,9.20377900095,6.18286944216,24.806209449,14.9343452995
2010-12-30,93.5055274778,9.20377900095,9.27430416324,4.9612418898,21.3347789993
2010-12-31,96.1162556579,10.9267483437,5.24899853683,22.0279139907,16.7122435494
2011-01-01,87.6354095704,13.6584354296,15.7469956105,14.6852759938,10.0273461297
2011-01-02,107.424050441,5.46337417184,15.7469956105,14.6852759938,23.3971409692
2011-01-03,101.77015305,8.19506125776,5.24899853683,36.7131899845,26.7395896791
2011-01-04,84.8084608746,13.6584354296,5.24899853683,14.6852759938,33.4244870989
2011-01-05,81.9815121788,10.9267483437,5.24899853683,44.0558279814,30.082038389
2011-01-06,87.6354095704,10.9267483437,10.4979970737,36.7131899845,30.082038389
2011-01-07,98.9432043537,10.9267483437,15.7469956105,29.3705519876,23.3971409692
2011-01-08,113.077947833,13.6584354296,10.4979970737,22.0279139907,26.7395896791
2011-01-09,107.424050441,10.9267483437,10.4979970737,14.6852759938,20.0546922593
2011-01-10,113.077947833,5.46337417184,5.24899853683,29.3705519876,20.0546922593
2011-01-11,115.904896529,13.6584354296,15.7469956105,36.7131899845,26.7395896791
2011-01-12,93.289306962,5.46337417184,10.4979970737,29.3705519876,30.082038389
2011-01-13,118.731845224,8.19506125776,5.24899853683,22.0279139907,40.1093845187
2011-01-14,110.250999137,8.19506125776,10.4979970737,29.3705519876,43.4518332286
2011-01-15,124.385742616,10.9267483437,10.4979970737,29.3705519876,13.3697948396
2011-01-16,127.212691312,8.19506125776,15.7469956105,29.3705519876,20.0546922593
2011-01-17,101.77015305,10.9267483437,5.24899853683,36.7131899845,26.7395896791
2011-01-18,93.289306962,8.19506125776,10.4979970737,36.7131899845,26.7395896791
2011-01-19,101.77015305,5.46337417184,10.4979970737,29.3705519876,30.082038389
2011-01-20,104.597101745,5.46337417184,5.24899853683,29.3705519876,36.7669358088
2011-01-21,81.9815121788,16.3901225155,5.24899853683,29.3705519876,23.3971409692
2011-01-22,104.597101745,10.9267483437,0.0,29.3705519876,16.7122435494
2011-01-23,101.77015305,10.9267483437,0.0,29.3705519876,26.7395896791
2011-01-24,98.9432043537,10.9267483437,0.0,44.0558279814,33.4244870989
2011-01-25,96.1162556579,13.6584354296,10.4979970737,51.3984659783,36.7669358088
2011-01-26,96.1162556579,13.6584354296,10.4979970737,29.3705519876,46.7942819384
2011-01-27,110.250999137,10.9267483437,10.4979970737,44.0558279814,43.4518332286
2011-01-28,84.8084608746,10.9267483437,10.4979970737,51.3984659783,30.082038389
2011-01-29,113.077947833,13.6584354296,5.24899853683,22.0279139907,26.7395896791
2011-01-30,121.55879392,13.6584354296,5.24899853683,22.0279139907,26.7395896791
2011-01-31,90.4623582662,10.9267483437,15.7469956105,44.0558279814,30.082038389
2011-02-01,101.77015305,13.6584354296,5.24899853683,29.3705519876,36.7669358088
2011-02-02,101.77015305,10.9267483437,5.24899853683,36.7131899845,26.7395896791
2011-02-03,93.289306962,8.19506125776,10.4979970737,44.0558279814,26.7395896791
2011-02-04,87.6354095704,13.6584354296,10.4979970737,36.7131899845,33.4244870989
2011-02-05,107.424050441,13.6584354296,10.4979970737,29.3705519876,20.0546922593
2011-02-06,87.6354095704,10.9267483437,15.7469956105,36.7131899845,30.082038389
2011-02-07,93.289306962,10.9267483437,5.24899853683,51.3984659783,46.7942819384
2011-02-08,101.77015305,10.9267483437,15.7469956105,29.3705519876,30.082038389
2011-02-09,96.1162556579,13.6584354296,5.24899853683,29.3705519876,43.4518332286
2011-02-10,90.4623582662,8.19506125776,10.4979970737,29.3705519876,20.0546922593
2011-02-11,98.9432043537,13.6584354296,5.24899853683,29.3705519876,26.7395896791
2011-02-12,93.289306962,13.6584354296,10.4979970737,14.6852759938,20.0546922593
2011-02-13,115.904896529,8.19506125776,5.24899853683,44.0558279814,23.3971409692
2011-02-14,84.8084608746,13.6584354296,20.9959941473,36.7131899845,36.7669358088
2011-02-15,93.289306962,8.19506125776,20.9959941473,44.0558279814,23.3971409692
2011-02-16,81.9815121788,10.9267483437,15.7469956105,44.0558279814,40.1093845187
2011-02-17,87.6354095704,10.9267483437,10.4979970737,51.3984659783,36.7669358088
2011-02-18,93.289306962,13.6584354296,10.4979970737,29.3705519876,30.082038389
2011-02-19,101.77015305,13.6584354296,10.4979970737,22.0279139907,23.3971409692
2011-02-20,98.9432043537,16.3901225155,5.24899853683,36.7131899845,30.082038389
2011-02-21,98.9432043537,13.6584354296,15.7469956105,36.7131899845,23.3971409692
2011-02-22,87.6354095704,10.9267483437,5.24899853683,44.0558279814,36.7669358088
2011-02-23,87.6354095704,10.9267483437,15.7469956105,36.7131899845,30.082038389
2011-02-24,101.77015305,10.9267483437,10.4979970737,29.3705519876,43.4518332286
2011-02-25,84.8084608746,10.9267483437,10.4979970737,44.0558279814,33.4244870989
2011-02-26,104.597101745,19.1218096014,0.0,14.6852759938,23.3971409692
2011-02-27,115.904896529,8.19506125776,5.24899853683,51.3984659783,33.4244870989
2011-02-28,84.8084608746,5.46337417184,10.4979970737,44.0558279814,43.4518332286
2011-03-01,90.4623582662,10.9267483437,20.9959941473,44.0558279814,33.4244870989
2011-03-02,90.4623582662,10.9267483437,15.7469956105,44.0558279814,40.1093845187
2011-03-03,79.1545634829,10.9267483437,15.7469956105,29.3705519876,43.4518332286
2011-03-04,93.289306962,10.9267483437,10.4979970737,44.0558279814,26.7395896791
2011-03-05,90.4623582662,10.9267483437,10.4979970737,22.0279139907,30.082038389
2011-03-06,107.424050441,8.19506125776,5.24899853683,22.0279139907,26.7395896791
2011-03-07,90.4623582662,8.19506125776,5.24899853683,44.0558279814,30.082038389
2011-03-08,113.077947833,5.46337417184,5.24899853683,22.0279139907,26.7395896791
2011-03-09,84.8084608746,10.9267483437,10.4979970737,29.3705519876,40.1093845187
2011-03-10,84.8084608746,8.19506125776,15.7469956105,36.7131899845,36.7669358088
2011-03-11,87.6354095704,10.9267483437,10.4979970737,44.0558279814,26.7395896791
2011-03-12,84.8084608746,13.6584354296,5.24899853683,14.6852759938,30.082038389
2011-03-13,96.1162556579,10.9267483437,15.7469956105,36.7131899845,30.082038389
2011-03-14,87.6354095704,8.19506125776,10.4979970737,22.0279139907,26.7395896791
2011-03-15,87.6354095704,10.9267483437,10.4979970737,22.0279139907,33.4244870989
2011-03-16,90.4623582662,8.19506125776,15.7469956105,36.7131899845,20.0546922593
2011-03-17,96.1162556579,8.19506125776,15.7469956105,44.0558279814,26.7395896791
2011-03-18,93.289306962,8.19506125776,10.4979970737,29.3705519876,20.0546922593
2011-03-19,81.9815121788,10.9267483437,15.7469956105,14.6852759938,23.3971409692
2011-03-20,87.6354095704,8.19506125776,10.4979970737,14.6852759938,23.3971409692
2011-03-21,81.9815121788,10.9267483437,10.4979970737,36.7131899845,40.1093845187
2011-03-22,90.4623582662,2.73168708592,5.24899853683,29.3705519876,40.1093845187
2011-03-23,96.1162556579,10.9267483437,15.7469956105,36.7131899845,26.7395896791
2011-03-24,90.4623582662,10.9267483437,5.24899853683,22.0279139907,30.082038389
2011-03-25,84.8084608746,10.9267483437,10.4979970737,36.7131899845,30.082038389
2011-03-26,107.424050441,5.46337417184,10.4979970737,14.6852759938,26.7395896791
2011-03-27,81.9815121788,13.6584354296,10.4979970737,22.0279139907,26.7395896791
2011-03-28,101.77015305,13.6584354296,15.7469956105,22.0279139907,40.1093845187
2011-03-29,93.289306962,13.6584354296,10.4979970737,36.7131899845,53.4791793582
2011-03-30,84.8084608746,8.19506125776,20.9959941473,44.0558279814,33.4244870989
2011-03-31,93.289306962,8.19506125776,10.4979970737,22.0279139907,30.082038389
2011-04-01,101.77015305,13.6584354296,15.7469956105,29.3705519876,26.7395896791
2011-04-02,87.6354095704,8.19506125776,5.24899853683,29.3705519876,23.3971409692
2011-04-03,87.6354095704,5.46337417184,5.24899853683,36.7131899845,16.7122435494
2011-04-04,101.77015305,5.46337417184,10.4979970737,36.7131899845,36.7669358088
2011-04-05,79.1545634829,13.6584354296,10.4979970737,36.7131899845,33.4244870989
2011-04-06,90.4623582662,10.9267483437,15.7469956105,22.0279139907,50.1367306483
2011-04-07,87.6354095704,13.6584354296,10.4979970737,22.0279139907,33.4244870989
2011-04-08,96.1162556579,16.3901225155,15.7469956105,29.3705519876,30.082038389
2011-04-09,101.77015305,13.6584354296,5.24899853683,29.3705519876,16.7122435494
2011-04-10,101.77015305,10.9267483437,10.4979970737,29.3705519876,26.7395896791
2011-04-11,76.3276147871,8.19506125776,5.24899853683,36.7131899845,30.082038389
2011-04-12,93.289306962,13.6584354296,15.7469956105,36.7131899845,30.082038389
2011-04-13,87.6354095704,13.6584354296,10.4979970737,29.3705519876,30.082038389
2011-04-14,98.9432043537,13.6584354296,5.24899853683,22.0279139907,26.7395896791
2011-04-15,87.6354095704,10.9267483437,10.4979970737,44.0558279814,33.4244870989
2011-04-16,107.424050441,10.9267483437,5.24899853683,36.7131899845,13.3697948396
2011-04-17,96.1162556579,10.9267483437,10.4979970737,14.6852759938,20.0546922593
2011-04-18,98.9432043537,16.3901225155,5.24899853683,44.0558279814,33.4244870989
2011-04-19,87.6354095704,13.6584354296,10.4979970737,51.3984659783,43.4518332286
2011-04-20,110.250999137,8.19506125776,5.24899853683,22.0279139907,30.082038389
2011-04-21,81.9815121788,13.6584354296,5.24899853683,44.0558279814,46.7942819384
2011-04-22,90.4623582662,5.46337417184,5.24899853683,22.0279139907,23.3971409692
2011-04-23,101.77015305,10.9267483437,5.24899853683,14.6852759938,20.0546922593
2011-04-24,110.250999137,5.46337417184,10.4979970737,14.6852759938,30.082038389
2011-04-25,84.8084608746,10.9267483437,15.7469956105,29.3705519876,40.1093845187
2011-04-26,98.9432043537,10.9267483437,10.4979970737,36.7131899845,43.4518332286
2011-04-27,98.9432043537,13.6584354296,5.24899853683,44.0558279814,36.7669358088
2011-04-28,107.424050441,16.3901225155,10.4979970737,44.0558279814,36.7669358088
2011-04-29,79.1545634829,10.9267483437,10.4979970737,36.7131899845,30.082038389
2011-04-30,113.077947833,5.46337417184,5.24899853683,14.6852759938,23.3971409692
2011-05-01,93.289306962,10.9267483437,5.24899853683,29.3705519876,30.082038389
2011-05-02,101.77015305,10.9267483437,15.7469956105,36.7131899845,33.4244870989
2011-05-03,282.694869582,13.6584354296,10.4979970737,36.7131899845,40.1093845187
2011-05-04,138.520486095,16.3901225155,5.24899853683,36.7131899845,40.1093845187
2011-05-05,101.77015305,10.9267483437,10.4979970737,51.3984659783,46.7942819384
2011-05-06,113.077947833,5.46337417184,10.4979970737,29.3705519876,33.4244870989
2011-05-07,93.289306962,10.9267483437,10.4979970737,14.6852759938,26.7395896791
2011-05-08,104.597101745,5.46337417184,10.4979970737,29.3705519876,23.3971409692
2011-05-09,76.3276147871,8.19506125776,20.9959941473,36.7131899845,36.7669358088
2011-05-10,76.3276147871,13.6584354296,5.24899853683,51.3984659783,46.7942819384
2011-05-11,93.289306962,10.9267483437,5.24899853683,66.0837419721,36.7669358088
2011-05-12,98.9432043537,10.9267483437,15.7469956105,29.3705519876,36.7669358088
2011-05-13,67.8467686997,8.19506125776,15.7469956105,44.0558279814,20.0546922593
2011-05-14,81.9815121788,13.6584354296,10.4979970737,22.0279139907,20.0546922593
2011-05-15,96.1162556579,10.9267483437,10.4979970737,22.0279139907,23.3971409692
2011-05-16,81.9815121788,10.9267483437,10.4979970737,29.3705519876,36.7669358088
2011-05-17,76.3276147871,8.19506125776,10.4979970737,36.7131899845,33.4244870989
2011-05-18,79.1545634829,13.6584354296,5.24899853683,29.3705519876,50.1367306483
2011-05-19,93.289306962,10.9267483437,10.4979970737,29.3705519876,33.4244870989
2011-05-20,67.8467686997,8.19506125776,15.7469956105,22.0279139907,36.7669358088
2011-05-21,87.6354095704,8.19506125776,10.4979970737,14.6852759938,20.0546922593
2011-05-22,79.1545634829,8.19506125776,15.7469956105,36.7131899845,16.7122435494
2011-05-23,104.597101745,10.9267483437,10.4979970737,29.3705519876,30.082038389
2011-05-24,110.250999137,13.6584354296,10.4979970737,51.3984659783,33.4244870989
2011-05-25,87.6354095704,5.46337417184,10.4979970737,14.6852759938,26.7395896791
2011-05-26,76.3276147871,10.9267483437,10.4979970737,36.7131899845,33.4244870989
2011-05-27,87.6354095704,8.19506125776,15.7469956105,44.0558279814,20.0546922593
2011-05-28,79.1545634829,10.9267483437,5.24899853683,22.0279139907,13.3697948396
2011-05-29,90.4623582662,8.19506125776,10.4979970737,14.6852759938,10.0273461297
2011-05-30,79.1545634829,5.46337417184,10.4979970737,22.0279139907,10.0273461297
2011-05-31,76.3276147871,10.9267483437,10.4979970737,29.3705519876,23.3971409692
2011-06-01,70.6737173955,8.19506125776,10.4979970737,44.0558279814,33.4244870989
2011-06-02,84.8084608746,10.9267483437,10.4979970737,36.7131899845,23.3971409692
2011-06-03,79.1545634829,10.9267483437,10.4979970737,51.3984659783,30.082038389
2011-06-04,84.8084608746,8.19506125776,5.24899853683,22.0279139907,13.3697948396
2011-06-05,67.8467686997,10.9267483437,10.4979970737,22.0279139907,20.0546922593
2011-06-06,67.8467686997,10.9267483437,5.24899853683,36.7131899845,30.082038389
2011-06-07,79.1545634829,5.46337417184,10.4979970737,44.0558279814,26.7395896791
2011-06-08,84.8084608746,5.46337417184,10.4979970737,29.3705519876,33.4244870989
2011-06-09,76.3276147871,8.19506125776,10.4979970737,29.3705519876,26.7395896791
2011-06-10,84.8084608746,10.9267483437,15.7469956105,36.7131899845,20.0546922593
2011-06-11,90.4623582662,10.9267483437,10.4979970737,14.6852759938,16.7122435494
2011-06-12,90.4623582662,10.9267483437,0.0,14.6852759938,30.082038389
2011-06-13,79.1545634829,10.9267483437,5.24899853683,36.7131899845,26.7395896791
2011-06-14,81.9815121788,8.19506125776,5.24899853683,29.3705519876,33.4244870989
2011-06-15,76.3276147871,13.6584354296,15.7469956105,29.3705519876,33.4244870989
2011-06-16,79.1545634829,13.6584354296,10.4979970737,44.0558279814,23.3971409692
2011-06-17,93.289306962,13.6584354296,20.9959941473,22.0279139907,16.7122435494
2011-06-18,81.9815121788,8.19506125776,5.24899853683,29.3705519876,13.3697948396
2011-06-19,87.6354095704,13.6584354296,10.4979970737,7.3426379969,10.0273461297
2011-06-20,81.9815121788,10.9267483437,10.4979970737,36.7131899845,30.082038389
2011-06-21,79.1545634829,8.19506125776,5.24899853683,22.0279139907,30.082038389
2011-06-22,98.9432043537,10.9267483437,10.4979970737,29.3705519876,23.3971409692
2011-06-23,84.8084608746,13.6584354296,10.4979970737,29.3705519876,16.7122435494
2011-06-24,87.6354095704,10.9267483437,15.7469956105,29.3705519876,26.7395896791
2011-06-25,79.1545634829,13.6584354296,5.24899853683,22.0279139907,10.0273461297
2011-06-26,87.6354095704,16.3901225155,5.24899853683,14.6852759938,23.3971409692
2011-06-27,84.8084608746,13.6584354296,10.4979970737,14.6852759938,23.3971409692
2011-06-28,73.5006660913,10.9267483437,5.24899853683,36.7131899845,30.082038389
2011-06-29,90.4623582662,13.6584354296,10.4979970737,29.3705519876,26.7395896791
2011-06-30,73.5006660913,13.6584354296,20.9959941473,36.7131899845,26.7395896791
2011-07-01,73.5006660913,10.9267483437,5.24899853683,29.3705519876,20.0546922593
2011-07-02,101.77015305,10.9267483437,0.0,29.3705519876,16.7122435494
2011-07-03,84.8084608746,8.19506125776,5.24899853683,29.3705519876,13.3697948396
2011-07-04,90.4623582662,10.9267483437,10.4979970737,29.3705519876,20.0546922593
2011-07-05,79.1545634829,8.19506125776,5.24899853683,44.0558279814,23.3971409692
2011-07-06,67.8467686997,21.8534966874,10.4979970737,29.3705519876,23.3971409692
2011-07-07,90.4623582662,10.9267483437,5.24899853683,36.7131899845,26.7395896791
2011-07-08,84.8084608746,10.9267483437,10.4979970737,29.3705519876,23.3971409692
2011-07-09,79.1545634829,8.19506125776,5.24899853683,14.6852759938,20.0546922593
2011-07-10,98.9432043537,10.9267483437,5.24899853683,36.7131899845,26.7395896791
2011-07-11,90.4623582662,16.3901225155,5.24899853683,36.7131899845,26.7395896791
2011-07-12,90.4623582662,10.9267483437,10.4979970737,22.0279139907,23.3971409692
2011-07-13,84.8084608746,10.9267483437,5.24899853683,29.3705519876,33.4244870989
2011-07-14,101.77015305,13.6584354296,10.4979970737,36.7131899845,20.0546922593
2011-07-15,87.6354095704,13.6584354296,10.4979970737,22.0279139907,23.3971409692
2011-07-16,65.0198200039,13.6584354296,5.24899853683,14.6852759938,13.3697948396
2011-07-17,101.77015305,8.19506125776,10.4979970737,29.3705519876,13.3697948396
2011-07-18,81.9815121788,8.19506125776,10.4979970737,22.0279139907,23.3971409692
2011-07-19,93.289306962,8.19506125776,15.7469956105,36.7131899845,30.082038389
2011-07-20,73.5006660913,10.9267483437,20.9959941473,22.0279139907,36.7669358088
2011-07-21,90.4623582662,16.3901225155,15.7469956105,36.7131899845,26.7395896791
2011-07-22,93.289306962,8.19506125776,0.0,22.0279139907,20.0546922593
2011-07-23,87.6354095704,10.9267483437,5.24899853683,22.0279139907,13.3697948396
2011-07-24,93.289306962,13.6584354296,10.4979970737,44.0558279814,16.7122435494
2011-07-25,79.1545634829,10.9267483437,15.7469956105,22.0279139907,33.4244870989
2011-07-26,101.77015305,16.3901225155,5.24899853683,36.7131899845,23.3971409692
2011-07-27,118.731845224,10.9267483437,10.4979970737,29.3705519876,20.0546922593
2011-07-28,87.6354095704,8.19506125776,10.4979970737,29.3705519876,20.0546922593
2011-07-29,96.1162556579,19.1218096014,10.4979970737,14.6852759938,30.082038389
2011-07-30,87.6354095704,10.9267483437,5.24899853683,22.0279139907,16.7122435494
2011-07-31,110.250999137,19.1218096014,5.24899853683,22.0279139907,23.3971409692
2011-08-01,90.4623582662,8.19506125776,10.4979970737,29.3705519876,26.7395896791
2011-08-02,76.3276147871,5.46337417184,15.7469956105,36.7131899845,30.082038389
2011-08-03,90.4623582662,13.6584354296,15.7469956105,22.0279139907,36.7669358088
2011-08-04,113.077947833,10.9267483437,10.4979970737,36.7131899845,26.7395896791
2011-08-05,90.4623582662,10.9267483437,15.7469956105,36.7131899845,23.3971409692
2011-08-06,93.289306962,10.9267483437,5.24899853683,7.3426379969,16.7122435494
2011-08-07,93.289306962,8.19506125776,10.4979970737,22.0279139907,16.7122435494
2011-08-08,93.289306962,8.19506125776,5.24899853683,29.3705519876,33.4244870989
2011-08-09,90.4623582662,10.9267483437,5.24899853683,29.3705519876,23.3971409692
2011-08-10,104.597101745,8.19506125776,10.4979970737,14.6852759938,26.7395896791
2011-08-11,104.597101745,13.6584354296,5.24899853683,14.6852759938,30.082038389
2011-08-12,84.8084608746,13.6584354296,5.24899853683,14.6852759938,23.3971409692
2011-08-13,90.4623582662,8.19506125776,5.24899853683,29.3705519876,13.3697948396
2011-08-14,93.289306962,16.3901225155,5.24899853683,14.6852759938,16.7122435494
2011-08-15,96.1162556579,13.6584354296,5.24899853683,22.0279139907,26.7395896791
2011-08-16,84.8084608746,8.19506125776,10.4979970737,14.6852759938,23.3971409692
2011-08-17,96.1162556579,10.9267483437,5.24899853683,29.3705519876,26.7395896791
2011-08-18,81.9815121788,8.19506125776,5.24899853683,22.0279139907,30.082038389
2011-08-19,87.6354095704,16.3901225155,10.4979970737,36.7131899845,26.7395896791
2011-08-20,87.6354095704,19.1218096014,0.0,14.6852759938,13.3697948396
2011-08-21,70.6737173955,8.19506125776,5.24899853683,29.3705519876,23.3971409692
2011-08-22,96.1162556579,10.9267483437,15.7469956105,29.3705519876,26.7395896791
2011-08-23,101.77015305,5.46337417184,5.24899853683,29.3705519876,23.3971409692
2011-08-24,87.6354095704,10.9267483437,15.7469956105,36.7131899845,23.3971409692
2011-08-25,84.8084608746,8.19506125776,10.4979970737,44.0558279814,26.7395896791
2011-08-26,101.77015305,13.6584354296,7.97316233443,29.3705519876,30.082038389
2011-08-27,62.192871308,5.46337417184,9.96645291804,14.6852759938,6.68489741978
2011-08-28,81.9815121788,16.3901225155,7.97316233443,14.6852759938,16.7122435494
2011-08-29,81.9815121788,8.19506125776,5.97987175082,51.3984659783,26.7395896791
2011-08-30,76.3276147871,8.19506125776,9.96645291804,36.7131899845,33.4244870989
2011-08-31,70.6737173955,8.19506125776,9.96645291804,29.3705519876,26.7395896791
2011-09-01,79.1545634829,8.19506125776,5.97987175082,44.0558279814,36.7669358088
2011-09-02,65.0198200039,10.9267483437,7.97316233443,29.3705519876,23.3971409692
2011-09-03,76.3276147871,5.46337417184,11.9597435016,29.3705519876,13.3697948396
2011-09-04,76.3276147871,5.46337417184,7.97316233443,14.6852759938,13.3697948396
2011-09-05,87.6354095704,8.19506125776,7.97316233443,22.0279139907,20.0546922593
2011-09-06,84.8084608746,10.9267483437,9.96645291804,44.0558279814,26.7395896791
2011-09-07,93.289306962,8.19506125776,15.9463246689,36.7131899845,40.1093845187
2011-09-08,84.8084608746,16.3901225155,3.98658116722,44.0558279814,40.1093845187
2011-09-09,90.4623582662,13.6584354296,9.96645291804,29.3705519876,26.7395896791
2011-09-10,87.6354095704,8.19506125776,5.97987175082,29.3705519876,20.0546922593
2011-09-11,88.0008896669,8.96114944952,5.97987175082,30.1130272511,14.7603749669
2011-09-12,97.5144993606,16.642134692,7.97316233443,37.6412840639,36.9009374171
2011-09-13,83.24408482,12.8016420707,9.96645291804,56.4619260959,24.6006249448
2011-09-14,103.460505419,12.8016420707,1.99329058361,52.6977976895,28.2907186865
2011-09-15,90.3792920903,11.5214778637,9.96645291804,30.1130272511,35.6709061699
2011-09-16,91.568493302,15.3619704849,11.9597435016,45.1695408767,28.2907186865
2011-09-17,80.8656823966,11.5214778637,3.98658116722,22.5847704384,23.3705936975
2011-09-18,85.6224872434,10.2413136566,5.97987175082,56.4619260959,18.4504687086
2011-09-19,93.9468957254,11.5214778637,11.9597435016,33.8771556575,31.9808124282
2011-09-20,85.6224872434,6.40082103537,9.96645291804,52.6977976895,27.0606874392
2011-09-21,76.1088775497,11.5214778637,5.97987175082,52.6977976895,25.830656192
2011-09-22,82.0548836083,12.8016420707,13.9530340853,67.7543113151,31.9808124282
2011-09-23,99.892901784,3.84049262122,3.98658116722,30.1130272511,35.6709061699
2011-09-24,101.082102996,8.96114944952,7.97316233443,37.6412840639,19.6804999558
2011-09-25,83.24408482,8.96114944952,11.9597435016,37.6412840639,22.1405624503
2011-09-26,102.271304207,10.2413136566,9.96645291804,37.6412840639,34.4408749227
2011-09-27,73.7304751263,7.68098524245,11.9597435016,48.9336692831,46.7411873951
2011-09-28,95.1360969371,7.68098524245,7.97316233443,37.6412840639,36.9009374171
2011-09-29,114.163316325,11.5214778637,9.96645291804,45.1695408767,28.2907186865
2011-09-30,84.4332860317,12.8016420707,15.9463246689,26.3488988447,30.750781181
2011-10-01,97.5144993606,5.1206568283,5.97987175082,15.0565136256,17.2204374613
2011-10-02,84.4332860317,16.642134692,1.99329058361,37.6412840639,23.3705936975
2011-10-03,84.4332860317,15.3619704849,13.9530340853,37.6412840639,34.4408749227
2011-10-04,67.7844690677,11.5214778637,11.9597435016,67.7543113151,40.5910311589
2011-10-05,83.24408482,14.0818062778,11.9597435016,52.6977976895,38.1309686644
2011-10-06,89.1900908786,11.5214778637,9.96645291804,33.8771556575,33.2108436754
2011-10-07,90.3792920903,17.922298899,9.96645291804,33.8771556575,29.5207499337
2011-10-08,80.8656823966,6.40082103537,7.97316233443,30.1130272511,23.3705936975
2011-10-09,112.974115113,12.8016420707,5.97987175082,11.2923852192,28.2907186865
2011-10-10,107.028109054,14.0818062778,5.97987175082,56.4619260959,34.4408749227
2011-10-11,86.8116884551,11.5214778637,5.97987175082,52.6977976895,33.2108436754
2011-10-12,93.9468957254,15.3619704849,9.96645291804,67.7543113151,43.0510936533
2011-10-13,72.5412739146,8.96114944952,15.9463246689,48.9336692831,31.9808124282
2011-10-14,70.1628714911,14.0818062778,15.9463246689,45.1695408767,25.830656192
2011-10-15,98.7037005723,11.5214778637,3.98658116722,33.8771556575,17.2204374613
2011-10-16,97.5144993606,5.1206568283,3.98658116722,52.6977976895,19.6804999558
2011-10-17,80.8656823966,10.2413136566,5.97987175082,48.9336692831,30.750781181
2011-10-18,84.4332860317,15.3619704849,9.96645291804,71.5184397215,40.5910311589
2011-10-19,95.1360969371,16.642134692,15.9463246689,48.9336692831,35.6709061699
2011-10-20,85.6224872434,14.0818062778,9.96645291804,60.2260545023,33.2108436754
2011-10-21,95.1360969371,6.40082103537,7.97316233443,45.1695408767,30.750781181
2011-10-22,99.892901784,11.5214778637,7.97316233443,11.2923852192,24.6006249448
2011-10-23,101.082102996,14.0818062778,3.98658116722,26.3488988447,18.4504687086
2011-10-24,82.0548836083,14.0818062778,9.96645291804,56.4619260959,24.6006249448
2011-10-25,93.9468957254,7.68098524245,5.97987175082,37.6412840639,24.6006249448
2011-10-26,89.1900908786,12.8016420707,11.9597435016,48.9336692831,31.9808124282
2011-10-27,99.892901784,3.84049262122,9.96645291804,56.4619260959,29.5207499337
2011-10-28,72.5412739146,17.922298899,7.97316233443,41.4054124703,34.4408749227
2011-10-29,84.4332860317,20.4826273132,3.98658116722,37.6412840639,18.4504687086
2011-10-30,78.4872799731,10.2413136566,3.98658116722,30.1130272511,30.750781181
2011-10-31,85.6224872434,14.0818062778,9.96645291804,48.9336692831,34.4408749227
2011-11-01,95.1360969371,14.0818062778,9.96645291804,18.820642032,19.6804999558
2011-11-02,107.028109054,14.0818062778,9.96645291804,48.9336692831,31.9808124282
2011-11-03,97.5144993606,12.8016420707,5.97987175082,71.5184397215,38.1309686644
2011-11-04,101.082102996,8.96114944952,11.9597435016,37.6412840639,31.9808124282
2011-11-05,93.9468957254,11.5214778637,3.98658116722,48.9336692831,18.4504687086
2011-11-06,92.7576945137,11.5214778637,3.98658116722,60.2260545023,25.830656192
2011-11-07,93.9468957254,10.2413136566,11.9597435016,48.9336692831,28.2907186865
2011-11-08,98.7037005723,14.0818062778,7.97316233443,52.6977976895,33.2108436754
2011-11-09,93.9468957254,8.96114944952,11.9597435016,33.8771556575,31.9808124282
2011-11-10,109.406511478,14.0818062778,15.9463246689,37.6412840639,33.2108436754
2011-11-11,78.4872799731,11.5214778637,9.96645291804,48.9336692831,23.3705936975
2011-11-12,85.6224872434,7.68098524245,3.98658116722,33.8771556575,17.2204374613
2011-11-13,80.8656823966,6.40082103537,7.97316233443,26.3488988447,27.0606874392
2011-11-14,88.0008896669,10.2413136566,11.9597435016,60.2260545023,30.750781181
2011-11-15,91.568493302,11.5214778637,11.9597435016,52.6977976895,34.4408749227
2011-11-16,85.6224872434,12.8016420707,15.9463246689,63.9901829087,39.3609999116
2011-11-17,97.5144993606,14.0818062778,11.9597435016,52.6977976895,31.9808124282
2011-11-18,80.8656823966,8.96114944952,11.9597435016,37.6412840639,36.9009374171
2011-11-19,83.24408482,5.1206568283,5.97987175082,33.8771556575,20.910531203
2011-11-20,99.892901784,16.642134692,7.97316233443,33.8771556575,25.830656192
2011-11-21,76.1088775497,21.7627915203,9.96645291804,41.4054124703,35.6709061699
2011-11-22,83.24408482,10.2413136566,11.9597435016,33.8771556575,29.5207499337
2011-11-23,67.7844690677,17.922298899,9.96645291804,30.1130272511,22.1405624503
2011-11-24,73.7304751263,11.5214778637,3.98658116722,11.2923852192,14.7603749669
2011-11-25,83.24408482,11.5214778637,3.98658116722,15.0565136256,8.61021873067
2011-11-26,103.460505419,12.8016420707,5.97987175082,33.8771556575,18.4504687086
2011-11-27,98.7037005723,11.5214778637,9.96645291804,26.3488988447,19.6804999558
2011-11-28,91.568493302,10.2413136566,7.97316233443,52.6977976895,34.4408749227
2011-11-29,86.8116884551,10.2413136566,7.97316233443,45.1695408767,29.5207499337
