date,associate,backer,bargain,benefactor,beneficiary
2011-08-13,57.5757530475,6.03865393849,45.8526826771,0.0,3.99450870291
2011-08-14,84.7933817608,6.03865393849,33.7861872357,1.92857142857,2.39670522175
2011-08-15,80.6060542665,7.24638472619,37.4061358681,0.0,8.7879191464
2011-08-16,92.121204876,8.45411551389,36.199486324,3.85714285714,7.98901740582
2011-08-17,72.2313992778,9.66184630158,27.7529395151,1.92857142857,5.59231218408
2011-08-18,78.5123905193,4.83092315079,36.199486324,1.92857142857,4.79341044349
2011-08-19,75.3718948985,4.83092315079,34.9928367799,1.92857142857,7.19011566524
2011-08-20,57.5757530475,7.24638472619,36.199486324,1.92857142857,1.59780348116
2011-08-21,52.3415936795,12.077307877,34.9928367799,1.92857142857,4.79341044349
2011-08-22,77.4655586457,8.45411551389,39.8194349564,1.92857142857,6.39121392466
2011-08-23,82.6997180137,6.03865393849,42.2327340447,1.92857142857,7.98901740582
2011-08-24,97.3553642439,4.83092315079,34.9928367799,1.92857142857,7.98901740582
2011-08-25,94.2148686232,3.62319236309,27.7529395151,5.78571428571,4.79341044349
2011-08-26,74.3250630249,7.66107458957,34.9928367799,3.85714285714,7.19011566524
2011-08-27,52.3415936795,2.87290297109,32.5795376916,3.85714285714,2.39670522175
2011-08-28,63.856744289,4.78817161848,27.7529395151,3.85714285714,3.19560696233
2011-08-29,80.6060542665,4.78817161848,34.9928367799,1.92857142857,6.39121392466
2011-08-30,80.6060542665,4.78817161848,33.7861872357,1.92857142857,5.59231218408
2011-08-31,99.4490279911,4.78817161848,39.8194349564,0.0,7.19011566524
2011-09-01,82.6997180137,4.78817161848,36.199486324,0.0,8.7879191464
2011-09-02,75.3718948985,2.87290297109,38.6127854123,1.92857142857,5.59231218408
2011-09-03,57.5757530475,2.87290297109,41.0260845005,1.92857142857,4.79341044349
2011-09-04,57.5757530475,6.70344026588,39.8194349564,3.85714285714,4.79341044349
2011-09-05,53.3884255531,4.78817161848,44.646033133,1.92857142857,4.79341044349
2011-09-06,82.6997180137,4.78817161848,32.5795376916,1.92857142857,7.19011566524
2011-09-07,88.9807092552,4.78817161848,32.5795376916,1.92857142857,6.39121392466
2011-09-08,88.9807092552,6.70344026588,27.7529395151,5.78571428571,7.98901740582
2011-09-09,81.6528861401,6.70344026588,30.1662386033,1.92857142857,4.79341044349
2011-09-10,53.3884255531,1.91526864739,43.4393835888,0.0,1.59780348116
2011-09-11,66.2913036898,1.91526864739,21.3337299946,4.25274725275,2.65605107697
2011-09-12,86.606380627,4.78817161848,36.3928335202,4.25274725275,7.9681532309
2011-09-13,89.8140243539,3.83053729479,35.1379082264,4.25274725275,9.73885394888
2011-09-14,91.9524535052,1.91526864739,32.6280576388,4.25274725275,7.08280287191
2011-09-15,79.1218785975,1.91526864739,32.6280576388,2.12637362637,10.6242043079
2011-09-16,85.5371660513,4.78817161848,36.3928335202,4.25274725275,7.08280287191
2011-09-17,57.7375870846,3.83053729479,37.647758814,2.12637362637,3.54140143596
2011-09-18,53.4607287821,3.83053729479,33.8829829326,4.25274725275,1.77070071798
2011-09-19,80.1910931731,3.83053729479,30.1182070512,0.0,7.9681532309
2011-09-20,85.5371660513,3.83053729479,40.1576094016,4.25274725275,10.6242043079
2011-09-21,94.0908826565,2.87290297109,30.1182070512,2.12637362637,10.6242043079
2011-09-22,86.606380627,3.83053729479,30.1182070512,4.25274725275,5.31210215393
2011-09-23,79.1218785975,5.74580594218,37.647758814,4.25274725275,5.31210215393
2011-09-24,53.4607287821,6.70344026588,36.3928335202,2.12637362637,3.54140143596
2011-09-25,68.4297328411,7.66107458957,32.6280576388,0.0,1.77070071798
2011-09-26,79.1218785975,3.83053729479,31.373132345,2.12637362637,5.31210215393
2011-09-27,95.1600972321,7.66107458957,33.8829829326,2.12637362637,13.2802553848
2011-09-28,85.5371660513,3.83053729479,33.8829829326,4.25274725275,7.08280287191
2011-09-29,94.0908826565,4.78817161848,31.373132345,4.25274725275,7.9681532309
2011-09-30,66.2913036898,5.74580594218,32.6280576388,0.0,10.6242043079
2011-10-01,54.5299433577,5.74580594218,36.3928335202,2.12637362637,3.54140143596
2011-10-02,58.8068016603,5.74580594218,32.6280576388,2.12637362637,2.65605107697
2011-10-03,83.3987369,8.61870891327,33.8829829326,4.25274725275,10.6242043079
2011-10-04,82.3295223244,5.74580594218,36.3928335202,6.37912087912,7.08280287191
2011-10-05,85.5371660513,5.74580594218,33.8829829326,4.25274725275,8.85350358989
2011-10-06,87.6755952026,6.70344026588,38.9026841078,2.12637362637,7.08280287191
2011-10-07,72.7065911436,2.87290297109,30.1182070512,2.12637362637,6.19745251292
2011-10-08,67.3605182654,5.74580594218,25.098505876,4.25274725275,4.42675179494
2011-10-09,51.3222996308,6.70344026588,42.6674599892,4.25274725275,4.42675179494
2011-10-10,72.7065911436,6.70344026588,32.6280576388,4.25274725275,7.08280287191
2011-10-11,83.3987369,4.78817161848,38.9026841078,4.25274725275,9.73885394888
2011-10-12,94.0908826565,4.78817161848,45.1773105768,2.12637362637,6.19745251292
2011-10-13,87.6755952026,4.78817161848,37.647758814,4.25274725275,8.85350358989
2011-10-14,84.4679514757,6.70344026588,30.1182070512,6.37912087912,5.31210215393
2011-10-15,49.1838704795,4.78817161848,27.6083564636,2.12637362637,3.54140143596
2011-10-16,60.9452308116,5.74580594218,37.647758814,2.12637362637,5.31210215393
2011-10-17,75.9142348706,4.78817161848,45.1773105768,4.25274725275,6.19745251292
2011-10-18,81.2603077488,2.87290297109,37.647758814,2.12637362637,7.9681532309
2011-10-19,89.8140243539,5.74580594218,32.6280576388,2.12637362637,7.08280287191
2011-10-20,89.8140243539,2.87290297109,33.8829829326,8.50549450549,7.08280287191
2011-10-21,76.9834494462,5.74580594218,43.922385283,2.12637362637,6.19745251292
2011-10-22,54.5299433577,3.83053729479,36.3928335202,4.25274725275,1.77070071798
2011-10-23,56.668372509,3.83053729479,40.1576094016,8.50549450549,2.65605107697
2011-10-24,81.2603077488,3.83053729479,32.6280576388,4.25274725275,7.9681532309
2011-10-25,80.1910931731,2.87290297109,31.373132345,6.37912087912,9.73885394888
2011-10-26,81.2603077488,4.78817161848,31.373132345,6.37912087912,11.5095546669
2011-10-27,80.1910931731,2.87290297109,33.8829829326,6.37912087912,13.2802553848
2011-10-28,75.9142348706,3.83053729479,42.6674599892,2.12637362637,11.5095546669
2011-10-29,59.8760162359,2.87290297109,33.8829829326,2.12637362637,2.65605107697
2011-10-30,52.3915142064,2.87290297109,27.6083564636,4.25274725275,6.19745251292
2011-10-31,71.637376568,4.78817161848,31.373132345,0.0,9.73885394888
2011-11-01,91.9524535052,4.78817161848,32.6280576388,6.37912087912,10.6242043079
2011-11-02,93.0216680808,4.78817161848,41.4125346954,2.12637362637,10.6242043079
2011-11-03,86.606380627,4.78817161848,33.8829829326,6.37912087912,8.85350358989
2011-11-04,82.3295223244,4.78817161848,38.9026841078,4.25274725275,7.08280287191
2011-11-05,60.9452308116,3.83053729479,30.1182070512,6.37912087912,5.31210215393
2011-11-06,51.3222996308,4.78817161848,28.8632817574,2.12637362637,4.42675179494
2011-11-07,79.1218785975,4.78817161848,41.4125346954,4.25274725275,9.73885394888
2011-11-08,93.0216680808,2.87290297109,46.4322358706,2.12637362637,8.85350358989
2011-11-09,88.7448097783,2.87290297109,45.1773105768,2.12637362637,7.08280287191
2011-11-10,78.0526640218,4.78817161848,32.6280576388,4.25274725275,8.85350358989
2011-11-11,75.9142348706,3.83053729479,35.1379082264,4.25274725275,9.73885394888
2011-11-12,70.5681619923,4.78817161848,42.6674599892,0.0,3.54140143596
2011-11-13,57.7375870846,3.83053729479,41.4125346954,4.25274725275,1.77070071798
2011-11-14,88.7448097783,5.74580594218,37.647758814,4.25274725275,7.08280287191
2011-11-15,89.8140243539,1.91526864739,37.647758814,4.25274725275,12.3949050258
2011-11-16,94.0908826565,4.78817161848,37.647758814,4.25274725275,11.5095546669
2011-11-17,85.5371660513,4.78817161848,41.4125346954,4.25274725275,10.6242043079
2011-11-18,71.637376568,3.83053729479,31.373132345,2.12637362637,9.73885394888
2011-11-19,82.3295223244,4.78817161848,42.6674599892,4.25274725275,3.54140143596
2011-11-20,57.7375870846,4.78817161848,36.3928335202,0.0,2.65605107697
2011-11-21,80.1910931731,4.78817161848,35.1379082264,4.25274725275,7.9681532309
2011-11-22,78.0526640218,3.83053729479,28.8632817574,4.25274725275,6.19745251292
2011-11-23,71.637376568,2.87290297109,37.647758814,4.25274725275,5.31210215393
2011-11-24,55.5991579334,2.87290297109,40.1576094016,0.0,4.42675179494
2011-11-25,53.4607287821,1.91526864739,42.6674599892,4.25274725275,1.77070071798
2011-11-26,59.8760162359,5.74580594218,37.647758814,0.0,3.54140143596
2011-11-27,75.9142348706,5.74580594218,42.6674599892,0.0,2.65605107697
2011-11-28,80.1910931731,3.83053729479,32.6280576388,4.25274725275,7.9681532309
2011-11-29,80.1910931731,3.83053729479,41.4125346954,4.25274725275,8.85350358989
2011-11-30,89.8140243539,3.83053729479,38.9026841078,4.25274725275,9.73885394888
2011-12-01,80.1910931731,4.78817161848,37.647758814,0.0,7.08280287191
2011-12-02,84.4679514757,3.83053729479,37.647758814,2.12637362637,7.08280287191
2011-12-03,64.1528745385,4.78817161848,35.1379082264,2.12637362637,7.08280287191
2011-12-04,55.5991579334,2.87290297109,41.4125346954,2.12637362637,6.19745251292
2011-12-05,83.3987369,3.83053729479,40.1576094016,2.12637362637,7.9681532309
2011-12-06,82.3295223244,3.83053729479,35.1379082264,6.37912087912,8.85350358989
2011-12-07,82.3295223244,1.91526864739,37.647758814,4.25274725275,11.5095546669
2011-12-08,86.606380627,3.83053729479,33.8829829326,0.0,7.9681532309
2011-12-09,82.3295223244,4.78817161848,32.6280576388,4.25274725275,8.85350358989
2011-12-10,55.5991579334,4.78817161848,35.1379082264,6.37912087912,4.42675179494
2011-12-11,58.8068016603,2.87290297109,37.647758814,2.12637362637,4.42675179494
2011-12-12,72.7065911436,4.78817161848,40.1576094016,4.25274725275,8.85350358989
2011-12-13,74.8450202949,3.83053729479,35.1379082264,0.0,10.6242043079
2011-12-14,88.7448097783,4.78817161848,41.4125346954,2.12637362637,7.9681532309
2011-12-15,66.2913036898,4.78817161848,30.1182070512,4.25274725275,8.85350358989
2011-12-16,65.2220891141,2.87290297109,38.9026841078,2.12637362637,7.08280287191
2011-12-17,60.9452308116,4.78817161848,28.8632817574,2.12637362637,4.42675179494
2011-12-18,59.8760162359,4.78817161848,38.9026841078,2.12637362637,3.54140143596
2011-12-19,62.0144453872,4.78817161848,32.6280576388,4.25274725275,8.85350358989
2011-12-20,67.3605182654,5.74580594218,23.8435805822,2.12637362637,7.9681532309
2011-12-21,70.5681619923,3.83053729479,40.1576094016,0.0,8.85350358989
2011-12-22,69.4989474167,2.87290297109,27.6083564636,0.0,5.31210215393
2011-12-23,65.2220891141,4.78817161848,30.1182070512,4.25274725275,5.31210215393
2011-12-24,45.9762267526,4.78817161848,27.6083564636,2.12637362637,3.54140143596
2011-12-25,47.0454413282,2.87290297109,21.3337299946,2.12637362637,0.885350358989
2011-12-26,70.5681619923,4.78817161848,35.1379082264,6.37912087912,1.77070071798
2011-12-27,69.4989474167,6.70344026588,37.647758814,4.25274725275,8.85350358989
2011-12-28,63.0836599629,5.74580594218,36.3928335202,2.12637362637,9.73885394888
2011-12-29,87.6755952026,5.74580594218,33.8829829326,0.0,7.9681532309
2011-12-30,66.2913036898,4.78817161848,33.8829829326,0.0,3.54140143596
2011-12-31,63.0836599629,6.70344026588,38.9026841078,0.0,3.54140143596
2012-01-01,70.5681619923,3.83053729479,38.9026841078,2.12637362637,1.77070071798
2012-01-02,69.4989474167,2.87290297109,40.1576094016,4.25274725275,1.77070071798
2012-01-03,83.3987369,4.78817161848,30.1182070512,4.25274725275,8.85350358989
2012-01-04,88.7448097783,4.78817161848,38.9026841078,0.0,11.5095546669
2012-01-05,90.8832389295,2.87290297109,42.6674599892,6.37912087912,10.6242043079
2012-01-06,75.9142348706,7.66107458957,26.3534311698,4.25274725275,7.9681532309
2012-01-07,65.2220891141,2.87290297109,46.4322358706,2.12637362637,3.54140143596
2012-01-08,60.9452308116,4.78817161848,37.647758814,4.25274725275,5.31210215393
2012-01-09,87.6755952026,5.74580594218,28.8632817574,4.25274725275,5.31210215393
2012-01-10,85.5371660513,5.74580594218,32.6280576388,2.12637362637,9.73885394888
2012-01-11,103.713813837,2.87290297109,33.8829829326,4.25274725275,7.9681532309
2012-01-12,96.2293118077,7.66107458957,40.1576094016,2.12637362637,9.73885394888
2012-01-13,87.6755952026,5.74580594218,31.373132345,4.25274725275,7.9681532309
2012-01-14,66.2913036898,3.83053729479,31.373132345,0.0,3.54140143596
2012-01-15,60.9452308116,4.78817161848,38.9026841078,2.12637362637,3.54140143596
2012-01-16,78.0526640218,6.70344026588,32.6280576388,6.37912087912,7.9681532309
2012-01-17,82.3295223244,4.78817161848,32.6280576388,2.12637362637,9.73885394888
2012-01-18,94.0908826565,4.78817161848,32.6280576388,4.25274725275,9.73885394888
2012-01-19,79.1218785975,5.74580594218,31.373132345,0.0,7.9681532309
2012-01-20,93.0216680808,3.83053729479,37.647758814,4.25274725275,8.85350358989
2012-01-21,74.8450202949,5.74580594218,25.098505876,2.12637362637,4.42675179494
2012-01-22,69.4989474167,5.74580594218,32.6280576388,2.12637362637,3.54140143596
2012-01-23,82.3295223244,6.70344026588,38.9026841078,6.37912087912,7.9681532309
2012-01-24,81.2603077488,5.74580594218,40.1576094016,2.12637362637,10.6242043079
2012-01-25,106.921457564,4.78817161848,33.8829829326,4.25274725275,7.9681532309
2012-01-26,83.3987369,5.74580594218,30.1182070512,2.12637362637,6.19745251292
2012-01-27,91.9524535052,4.78817161848,33.8829829326,2.12637362637,8.85350358989
2012-01-28,68.4297328411,6.70344026588,36.3928335202,4.25274725275,5.31210215393
2012-01-29,70.5681619923,2.87290297109,32.6280576388,4.25274725275,2.65605107697
2012-01-30,84.4679514757,5.74580594218,38.9026841078,2.12637362637,9.73885394888
2012-01-31,90.8832389295,7.66107458957,35.1379082264,2.12637362637,9.73885394888
2012-02-01,75.9142348706,3.83053729479,35.1379082264,2.12637362637,8.85350358989
2012-02-02,86.606380627,4.78817161848,38.9026841078,4.25274725275,8.85350358989
2012-02-03,78.0526640218,6.70344026588,26.3534311698,4.25274725275,8.85350358989
2012-02-04,70.5681619923,4.78817161848,37.647758814,2.12637362637,5.31210215393
2012-02-05,50.2530850552,4.78817161848,36.3928335202,0.0,4.42675179494
2012-02-06,87.6755952026,4.78817161848,28.8632817574,6.37912087912,8.85350358989
2012-02-07,79.1218785975,5.74580594218,32.6280576388,4.25274725275,9.73885394888
2012-02-08,82.3295223244,4.78817161848,37.647758814,4.25274725275,6.19745251292
2012-02-09,93.0216680808,2.87290297109,45.1773105768,4.25274725275,8.85350358989
2012-02-10,83.3987369,3.83053729479,42.6674599892,2.12637362637,5.31210215393
2012-02-11,63.0836599629,5.74580594218,33.8829829326,0.0,3.54140143596
2012-02-12,54.5299433577,4.78817161848,26.3534311698,2.12637362637,3.54140143596
2012-02-13,82.3295223244,2.87290297109,32.6280576388,4.25274725275,8.85350358989
2012-02-14,82.3295223244,4.78817161848,28.8632817574,2.12637362637,5.31210215393
2012-02-15,85.5371660513,1.91526864739,37.647758814,2.12637362637,9.73885394888
2012-02-16,89.8140243539,5.74580594218,37.647758814,2.12637362637,7.08280287191
2012-02-17,67.3605182654,6.70344026588,27.6083564636,2.12637362637,7.9681532309
2012-02-18,64.1528745385,6.70344026588,37.647758814,2.12637362637,6.19745251292
2012-02-19,53.4607287821,3.83053729479,27.6083564636,6.37912087912,1.77070071798
2012-02-20,73.7758057193,3.83053729479,41.4125346954,2.12637362637,7.9681532309
2012-02-21,80.1910931731,5.74580594218,30.1182070512,4.25274725275,8.85350358989
2012-02-22,88.7448097783,4.78817161848,33.8829829326,4.25274725275,8.85350358989
2012-02-23,85.5371660513,5.74580594218,33.8829829326,4.25274725275,8.85350358989
2012-02-24,74.8450202949,5.74580594218,28.8632817574,4.25274725275,6.19745251292
2012-02-25,53.4607287821,3.83053729479,35.1379082264,4.25274725275,5.31210215393
2012-02-26,63.0836599629,3.83053729479,33.8829829326,2.12637362637,2.65605107697
2012-02-27,81.2603077488,3.83053729479,38.9026841078,2.12637362637,9.73885394888
2012-02-28,82.3295223244,4.78817161848,31.373132345,4.25274725275,8.85350358989
2012-02-29,88.7448097783,2.87290297109,33.8829829326,2.12637362637,13.2802553848
2012-03-01,82.3295223244,5.74580594218,37.647758814,6.37912087912,8.85350358989
2012-03-02,79.1218785975,3.83053729479,38.9026841078,2.12637362637,10.6242043079
2012-03-03,60.9452308116,6.70344026588,37.647758814,2.12637362637,2.65605107697
2012-03-04,55.5991579334,2.87290297109,35.1379082264,2.12637362637,7.08280287191
2012-03-05,76.9834494462,6.70344026588,36.3928335202,4.25274725275,7.08280287191
2012-03-06,85.5371660513,7.66107458957,38.9026841078,4.25274725275,7.08280287191
2012-03-07,83.3987369,5.74580594218,27.6083564636,0.0,7.9681532309
2012-03-08,81.2603077488,6.70344026588,32.6280576388,6.37912087912,7.08280287191
2012-03-09,71.637376568,4.78817161848,33.8829829326,2.12637362637,7.08280287191
2012-03-10,59.8760162359,3.83053729479,36.3928335202,0.0,4.42675179494
2012-03-11,57.7375870846,5.74580594218,37.647758814,6.37912087912,4.42675179494
2012-03-12,76.9834494462,5.74580594218,32.6280576388,2.12637362637,9.73885394888
2012-03-13,80.1910931731,5.74580594218,33.8829829326,4.25274725275,7.9681532309
2012-03-14,82.3295223244,3.83053729479,30.1182070512,4.25274725275,7.9681532309
2012-03-15,80.1910931731,6.70344026588,31.373132345,2.12637362637,7.08280287191
2012-03-16,68.4297328411,4.78817161848,32.6280576388,2.12637362637,7.9681532309
2012-03-17,50.2530850552,4.78817161848,31.373132345,0.0,4.42675179494
2012-03-18,57.7375870846,6.70344026588,37.647758814,0.0,4.42675179494
2012-03-19,75.9142348706,4.78817161848,31.373132345,4.25274725275,7.08280287191
2012-03-20,68.4297328411,3.83053729479,30.1182070512,4.25274725275,7.08280287191
2012-03-21,82.3295223244,3.83053729479,36.3928335202,4.25274725275,9.73885394888
2012-03-22,76.9834494462,4.78817161848,33.8829829326,6.37912087912,7.9681532309
2012-03-23,70.5681619923,4.78817161848,31.373132345,2.12637362637,9.73885394888
2012-03-24,60.9452308116,3.83053729479,31.373132345,0.0,3.54140143596
2012-03-25,69.4989474167,6.70344026588,50.1970117519,2.12637362637,3.54140143596
2012-03-26,86.606380627,3.83053729479,30.1182070512,2.12637362637,7.9681532309
2012-03-27,82.3295223244,4.78817161848,28.8632817574,4.25274725275,8.85350358989
2012-03-28,84.4679514757,3.83053729479,35.1379082264,4.25274725275,7.9681532309
2012-03-29,83.3987369,5.74580594218,27.6083564636,4.25274725275,5.31210215393
2012-03-30,74.8450202949,3.83053729479,32.6280576388,2.12637362637,8.85350358989
2012-03-31,56.668372509,5.74580594218,35.1379082264,2.12637362637,3.54140143596
2012-04-01,51.3222996308,4.78817161848,28.8632817574,2.12637362637,7.9681532309
2012-04-02,81.2603077488,4.78817161848,36.3928335202,4.25274725275,8.85350358989
2012-04-03,76.9834494462,3.83053729479,37.647758814,2.12637362637,10.6242043079
2012-04-04,86.606380627,4.78817161848,30.1182070512,4.25274725275,7.9681532309
2012-04-05,86.606380627,4.78817161848,30.1182070512,0.0,7.9681532309
2012-04-06,65.2220891141,4.78817161848,27.6083564636,4.25274725275,5.31210215393
2012-04-07,58.8068016603,4.78817161848,37.647758814,0.0,3.54140143596
2012-04-08,53.4607287821,4.78817161848,27.6083564636,4.25274725275,0.885350358989
2012-04-09,74.8450202949,5.74580594218,30.1182070512,4.25274725275,5.31210215393
2012-04-10,83.3987369,3.83053729479,35.1379082264,0.0,11.5095546669
2012-04-11,71.637376568,5.74580594218,25.098505876,2.12637362637,9.73885394888
2012-04-12,87.6755952026,4.78817161848,30.1182070512,2.12637362637,9.73885394888
2012-04-13,72.7065911436,4.78817161848,35.1379082264,0.0,7.9681532309
2012-04-14,54.5299433577,3.83053729479,33.8829829326,2.12637362637,6.19745251292
2012-04-15,55.5991579334,9.57634323697,28.8632817574,2.12637362637,6.19745251292
2012-04-16,78.0526640218,5.74580594218,33.8829829326,4.25274725275,11.5095546669
2012-04-17,83.3987369,5.74580594218,36.3928335202,2.12637362637,11.5095546669
2012-04-18,82.3295223244,7.66107458957,30.1182070512,2.12637362637,11.5095546669
2012-04-19,83.3987369,5.74580594218,42.6674599892,2.12637362637,8.85350358989
2012-04-20,80.1910931731,3.83053729479,33.8829829326,6.37912087912,7.08280287191
2012-04-21,62.0144453872,6.70344026588,32.6280576388,2.12637362637,3.54140143596
2012-04-22,66.2913036898,4.78817161848,35.1379082264,0.0,3.54140143596
2012-04-23,88.7448097783,6.70344026588,27.6083564636,2.12637362637,8.85350358989
2012-04-24,93.0216680808,5.74580594218,33.8829829326,4.25274725275,7.08280287191
2012-04-25,89.8140243539,6.70344026588,40.1576094016,4.25274725275,7.9681532309
2012-04-26,88.7448097783,4.78817161848,32.6280576388,2.12637362637,8.85350358989
2012-04-27,70.5681619923,7.66107458957,32.6280576388,4.25274725275,7.08280287191
2012-04-28,57.7375870846,7.66107458957,36.3928335202,4.25274725275,3.54140143596
2012-04-29,56.668372509,7.66107458957,26.3534311698,4.25274725275,3.54140143596
2012-04-30,85.5371660513,4.78817161848,38.9026841078,4.25274725275,7.9681532309
2012-05-01,87.6755952026,4.78817161848,28.8632817574,4.25274725275,7.08280287191
2012-05-02,88.7448097783,3.83053729479,31.373132345,4.25274725275,8.85350358989
2012-05-03,86.606380627,8.61870891327,28.8632817574,2.12637362637,9.73885394888
2012-05-04,85.5371660513,3.83053729479,32.6280576388,6.37912087912,6.19745251292
2012-05-05,65.2220891141,3.83053729479,35.1379082264,0.0,1.77070071798
2012-05-06,55.5991579334,3.68864521329,42.6674599892,2.12637362637,3.54140143596
2012-05-07,76.9834494462,2.76648390997,35.1379082264,4.25274725275,9.73885394888
2012-05-08,89.8140243539,3.68864521329,30.1182070512,2.12637362637,8.85350358989
2012-05-09,80.1910931731,5.53296781994,36.3928335202,0.0,10.6242043079
2012-05-10,83.3987369,5.53296781994,37.647758814,4.25274725275,7.08280287191
2012-05-11,73.7758057193,3.68864521329,30.1182070512,2.12637362637,7.9681532309
2012-05-12,63.0836599629,4.61080651662,32.6280576388,0.0,4.42675179494
2012-05-13,55.5991579334,3.68864521329,27.6083564636,2.12637362637,1.77070071798
2012-05-14,85.5371660513,0.922161303323,31.373132345,10.6318681319,7.08280287191
2012-05-15,89.8140243539,5.53296781994,43.922385283,6.37912087912,8.85350358989
2012-05-16,79.1218785975,4.61080651662,33.8829829326,2.12637362637,8.85350358989
2012-05-17,82.3295223244,5.53296781994,28.8632817574,2.12637362637,6.19745251292
2012-05-18,90.8832389295,3.68864521329,33.8829829326,2.12637362637,7.08280287191
2012-05-19,62.0144453872,5.53296781994,31.373132345,0.0,6.19745251292
2012-05-20,64.1528745385,6.45512912326,31.373132345,2.12637362637,5.31210215393
2012-05-21,95.1600972321,4.61080651662,32.6280576388,2.12637362637,7.9681532309
2012-05-22,91.5007710275,5.53296781994,32.0574187326,2.03777472527,8.28393657627
2012-05-23,96.759436029,6.45512912326,33.3931445131,2.03777472527,8.28393657627
2012-05-24,76.776509023,3.68864521329,34.7288702936,2.03777472527,7.36349917891
2012-05-25,75.7247760227,7.37729042659,30.721692952,0.0,7.36349917891
2012-05-26,55.7418490167,3.68864521329,38.7360476352,0.0,2.76131219209
2012-05-27,58.8970480177,4.61080651662,45.4146765378,0.0,2.76131219209
2012-05-28,69.4143780208,5.53296781994,41.4074991962,2.03777472527,5.52262438418
2012-05-29,91.5007710275,5.53296781994,26.7145156105,2.03777472527,10.124811371
2012-05-30,84.1386400252,3.68864521329,32.0574187326,2.03777472527,9.20437397364
2012-05-31,93.6042370281,4.61080651662,36.0645960741,4.07554945055,9.20437397364
2012-06-01,87.2938390262,3.68864521329,33.3931445131,2.03777472527,7.36349917891
2012-06-02,58.8970480177,4.61080651662,34.7288702936,2.03777472527,5.52262438418
2012-06-03,62.0522470186,4.61080651662,34.7288702936,0.0,3.68174958945
2012-06-04,92.5525040278,2.76648390997,33.3931445131,0.0,7.36349917891
2012-06-05,94.6559700284,2.76648390997,38.7360476352,0.0,9.20437397364
2012-06-06,92.5525040278,3.68864521329,32.0574187326,2.03777472527,8.28393657627
2012-06-07,91.5007710275,4.61080651662,37.4003218547,4.07554945055,9.20437397364
2012-06-08,77.8282420234,2.76648390997,33.3931445131,2.03777472527,6.44306178155
2012-06-09,57.8453150174,3.68864521329,38.7360476352,2.03777472527,4.60218698682
2012-06-10,59.948781018,4.61080651662,36.0645960741,4.07554945055,5.52262438418
2012-06-11,79.931708024,4.61080651662,37.4003218547,2.03777472527,10.124811371
2012-06-12,84.1386400252,4.61080651662,37.4003218547,2.03777472527,9.20437397364
2012-06-13,92.5525040278,4.61080651662,33.3931445131,4.07554945055,8.28393657627
2012-06-14,96.759436029,5.53296781994,41.4074991962,0.0,9.20437397364
2012-06-15,80.9834410243,5.53296781994,30.721692952,2.03777472527,8.28393657627
2012-06-16,53.6383830161,6.45512912326,42.7432249768,4.07554945055,3.68174958945
2012-06-17,56.793582017,5.53296781994,29.3859671715,4.07554945055,5.52262438418
2012-06-18,79.931708024,4.61080651662,30.721692952,2.03777472527,5.52262438418
2012-06-19,90.4490380271,4.61080651662,37.4003218547,2.03777472527,12.8861235631
2012-06-20,94.6559700284,4.61080651662,34.7288702936,6.11332417582,8.28393657627
2012-06-21,95.7077030287,3.68864521329,33.3931445131,2.03777472527,7.36349917891
2012-06-22,69.4143780208,2.76648390997,38.7360476352,4.07554945055,5.52262438418
2012-06-23,58.8970480177,2.76648390997,32.0574187326,0.0,2.76131219209
2012-06-24,55.7418490167,4.61080651662,21.3716124884,2.03777472527,4.60218698682
2012-06-25,74.6730430224,3.68864521329,38.7360476352,4.07554945055,9.20437397364
2012-06-26,85.1903730256,2.76648390997,30.721692952,0.0,9.20437397364
2012-06-27,91.5007710275,5.53296781994,34.7288702936,2.03777472527,9.20437397364
2012-06-28,83.0869070249,6.45512912326,37.4003218547,6.11332417582,7.36349917891
2012-06-29,86.2421060259,4.61080651662,29.3859671715,6.11332417582,7.36349917891
2012-06-30,55.7418490167,2.76648390997,36.0645960741,2.03777472527,2.76131219209
2012-07-01,66.2591790199,3.68864521329,33.3931445131,2.03777472527,2.76131219209
2012-07-02,79.931708024,5.53296781994,44.0789507573,2.03777472527,8.28393657627
2012-07-03,75.7247760227,6.45512912326,36.0645960741,4.07554945055,8.28393657627
2012-07-04,59.948781018,4.61080651662,32.0574187326,0.0,4.60218698682
2012-07-05,83.0869070249,7.37729042659,41.4074991962,4.07554945055,6.44306178155
2012-07-06,89.3973050268,7.37729042659,33.3931445131,6.11332417582,7.36349917891
2012-07-07,56.793582017,4.61080651662,36.0645960741,6.11332417582,4.60218698682
2012-07-08,61.0005140183,3.68864521329,33.3931445131,2.03777472527,2.76131219209
2012-07-09,78.8799750237,6.45512912326,29.3859671715,2.03777472527,9.20437397364
2012-07-10,91.5007710275,4.61080651662,42.7432249768,2.03777472527,7.36349917891
2012-07-11,95.7077030287,1.84432260665,30.721692952,2.03777472527,8.28393657627
2012-07-12,89.3973050268,1.84432260665,40.0717734157,2.03777472527,5.52262438418
2012-07-13,85.1903730256,3.68864521329,38.7360476352,0.0,7.36349917891
2012-07-14,61.0005140183,4.61080651662,42.7432249768,4.07554945055,3.68174958945
2012-07-15,74.6730430224,1.84432260665,34.7288702936,0.0,3.68174958945
2012-07-16,86.2421060259,4.61080651662,34.7288702936,0.0,6.44306178155
