date,benefit,benevolence,benevolent,bequeath,betroth
2010-12-06,80.821140057,0.726274957691,4.0,0.0,0.0
2010-12-07,93.7924341402,1.45254991538,3.0,0.835227272727,0.0
2010-12-08,90.7990585825,0.726274957691,4.0,0.0,0.0
2010-12-09,70.8432215314,1.45254991538,4.0,0.0,0.0
2010-12-10,76.8299726468,1.45254991538,5.0,0.835227272727,0.0
2010-12-11,50.8873844803,0.726274957691,3.0,0.835227272727,0.0
2010-12-12,50.8873844803,1.45254991538,4.0,1.67045454545,0.0
2010-12-13,86.8078911723,1.45254991538,6.0,0.835227272727,0.0
2010-12-14,77.8277644993,0.0,3.0,0.835227272727,0.0
2010-12-15,73.8365970891,1.32049992307,5.0,0.835227272727,0.0
2010-12-16,66.8520541212,0.660249961537,2.0,0.835227272727,0.0
2010-12-17,76.8299726468,0.660249961537,3.0,0.0,0.0
2010-12-18,49.8895926278,0.660249961537,4.0,0.0,0.0
2010-12-19,37.9160903971,0.660249961537,1.0,0.0,0.0
2010-12-20,69.8454296789,0.660249961537,3.0,0.0,0.0
2010-12-21,63.8586785635,0.660249961537,2.0,0.835227272727,0.0
2010-12-22,64.8564704161,1.32049992307,1.0,0.835227272727,0.0
2010-12-23,48.8918007752,0.660249961537,2.0,0.835227272727,0.0
2010-12-24,41.9072578073,0.660249961537,1.0,0.0,0.0
2010-12-25,26.940380019,0.660249961537,2.0,0.0,0.0
2010-12-26,35.920506692,0.660249961537,3.0,0.0,0.0
2010-12-27,49.8895926278,0.660249961537,3.0,0.0,0.0
2010-12-28,59.8675111533,0.660249961537,3.0,0.0,0.0
2010-12-29,61.8630948584,0.0,3.0,0.0,0.0
2010-12-30,74.8343889416,0.660249961537,2.0,0.0,0.0
2010-12-31,48.8592421378,0.660249961537,3.65625,0.0,0.0
2011-01-01,48.8592421378,0.660249961537,3.65625,0.0,0.0
2011-01-02,55.096592198,0.0,3.65625,0.0,0.0
2011-01-03,86.2833424987,1.98074988461,6.09375,0.0,0.0
2011-01-04,92.5206925589,0.0,3.65625,0.0,0.0
2011-01-05,86.2833424987,0.660249961537,6.09375,0.0,0.0
2011-01-06,96.6789259323,0.660249961537,3.65625,0.0,0.0
2011-01-07,76.9273174085,0.660249961537,2.4375,0.835227272727,0.0
2011-01-08,53.0174755113,1.32049992307,6.09375,0.0,0.0
2011-01-09,49.8988004812,0.0,4.875,0.0,0.0
2011-01-10,87.3229008421,1.98074988461,3.65625,0.0,0.0
2011-01-11,79.0064340952,0.660249961537,1.21875,0.835227272727,0.0
2011-01-12,73.8086423784,0.0,3.65625,0.0,0.0
2011-01-13,90.4415758722,1.32049992307,2.4375,2.50568181818,0.0
2011-01-14,83.1646674686,1.98074988461,6.09375,0.835227272727,0.0
2011-01-15,55.096592198,0.660249961537,1.21875,0.835227272727,0.0
2011-01-16,59.2548255714,0.0,2.4375,0.0,0.0
2011-01-17,69.650409005,0.0,2.4375,0.0,0.0
2011-01-18,80.0459924386,0.660249961537,3.65625,0.835227272727,0.0
2011-01-19,92.5206925589,1.32049992307,2.4375,0.0,0.0
2011-01-20,96.6789259323,0.660249961537,4.875,0.0,0.0
2011-01-21,84.204225812,0.0,3.65625,0.0,0.0
2011-01-22,56.1361505413,0.0,1.21875,0.0,0.0
2011-01-23,67.5712923183,1.98074988461,4.875,0.0,0.0
2011-01-24,92.5206925589,0.660249961537,2.4375,0.0,0.0
2011-01-25,87.3229008421,1.32049992307,3.65625,0.0,0.0
2011-01-26,79.0064340952,0.660249961537,6.09375,0.0,0.0
2011-01-27,100.837159306,1.32049992307,2.4375,0.835227272727,0.0
2011-01-28,74.8482007218,0.660249961537,3.65625,0.835227272727,0.0
2011-01-29,60.2943839148,0.660249961537,4.875,0.835227272727,0.0
2011-01-30,66.5317339749,1.32049992307,4.875,0.0,0.0
2011-01-31,82.1251091253,0.660249961537,3.65625,0.835227272727,0.0
2011-02-01,80.0459924386,0.660249961537,6.09375,0.0,0.0
2011-02-02,74.8482007218,1.32049992307,4.875,0.835227272727,0.0
2011-02-03,84.204225812,1.32049992307,4.875,0.835227272727,0.0
2011-02-04,80.0459924386,0.660249961537,8.53125,0.0,0.0
2011-02-05,55.096592198,0.660249961537,6.09375,0.835227272727,0.0
2011-02-06,65.4921756316,1.32049992307,3.65625,0.0,0.0
2011-02-07,92.5206925589,0.660249961537,2.4375,0.0,0.0
2011-02-08,79.0064340952,0.660249961537,4.875,0.835227272727,0.0
2011-02-09,88.3624591854,0.660249961537,6.09375,0.835227272727,0.0
2011-02-10,85.2437841554,0.660249961537,4.875,0.0,0.0
2011-02-11,81.0855507819,1.98074988461,3.65625,0.835227272727,0.0
2011-02-12,66.5317339749,0.0,3.65625,0.0,0.0
2011-02-13,69.650409005,1.32049992307,2.4375,0.0,0.0
2011-02-14,89.4020175288,0.660249961537,2.4375,0.835227272727,0.0
2011-02-15,88.3624591854,1.32049992307,3.65625,0.0,0.0
2011-02-16,91.4811342155,1.32049992307,3.65625,0.0,0.0
2011-02-17,92.5206925589,0.660249961537,4.875,0.0,0.0
2011-02-18,77.9668757519,0.660249961537,3.65625,0.835227272727,0.0
2011-02-19,63.4130589448,1.32049992307,0.0,0.835227272727,0.0
2011-02-20,66.5317339749,0.660249961537,2.4375,0.835227272727,0.0
2011-02-21,73.8086423784,0.660249961537,3.65625,0.835227272727,0.0
2011-02-22,86.2833424987,1.32049992307,8.53125,0.835227272727,0.0
2011-02-23,87.3229008421,0.660249961537,2.4375,0.835227272727,0.0
2011-02-24,94.5998092456,0.660249961537,4.875,0.835227272727,0.0
2011-02-25,71.7295256917,0.660249961537,3.65625,0.0,0.0
2011-02-26,58.2152672281,0.0,4.875,0.0,0.0
2011-02-27,67.5712923183,0.660249961537,3.65625,0.835227272727,0.0
2011-02-28,93.5602509022,0.660249961537,2.4375,0.0,0.0
2011-03-01,95.6393675889,1.32049992307,3.65625,0.835227272727,0.0
2011-03-02,83.1646674686,1.98074988461,3.65625,0.835227272727,0.0
2011-03-03,89.4020175288,0.660249961537,3.65625,0.835227272727,0.0
2011-03-04,82.1251091253,0.0,4.875,0.0,0.0
2011-03-05,61.3339422581,0.660249961537,4.875,0.0,0.0
2011-03-06,60.2943839148,0.0,1.21875,0.0,0.0
2011-03-07,81.0855507819,0.660249961537,4.875,0.0,0.0
2011-03-08,93.5602509022,0.660249961537,6.09375,0.835227272727,0.0
2011-03-09,91.4811342155,1.98074988461,8.53125,0.0,0.0
2011-03-10,85.2437841554,0.660249961537,4.875,0.0,0.0
2011-03-11,74.8482007218,0.660249961537,3.65625,0.835227272727,0.0
2011-03-12,50.9383588245,0.660249961537,4.875,0.0,0.0
2011-03-13,60.2943839148,0.0,6.09375,0.0,0.0
2011-03-14,83.1646674686,1.32049992307,3.65625,0.835227272727,0.0
2011-03-15,87.3229008421,0.660249961537,1.21875,0.0,0.0
2011-03-16,87.3229008421,1.32049992307,3.65625,0.0,0.0
2011-03-17,85.2437841554,1.32049992307,4.875,0.0,0.0
2011-03-18,70.6899673484,0.660249961537,1.21875,0.0,0.0
2011-03-19,56.1361505413,0.660249961537,2.4375,0.0,0.0
2011-03-20,44.7010087644,0.0,4.875,0.0,0.0
2011-03-21,92.5206925589,0.0,4.875,0.0,0.0
2011-03-22,80.0459924386,0.660249961537,3.65625,0.835227272727,0.0
2011-03-23,91.4811342155,1.32049992307,6.09375,0.835227272727,0.0
2011-03-24,88.3624591854,0.660249961537,2.4375,0.0,0.0
2011-03-25,82.1251091253,0.660249961537,3.65625,1.67045454545,0.0
2011-03-26,58.2152672281,0.660249961537,3.65625,0.0,0.0
2011-03-27,61.3339422581,1.98074988461,4.875,0.835227272727,0.0
2011-03-28,94.5998092456,0.660249961537,2.4375,0.835227272727,0.0
2011-03-29,99.7976009624,1.32049992307,4.875,0.0,0.0
2011-03-30,91.4811342155,0.660249961537,4.875,0.835227272727,0.0
2011-03-31,89.4020175288,0.660249961537,2.4375,0.835227272727,0.0
2011-04-01,84.204225812,0.660249961537,2.4375,0.835227272727,0.0
2011-04-02,65.4921756316,0.0,2.4375,0.0,0.0
2011-04-03,71.7295256917,0.660249961537,3.65625,0.835227272727,0.0
2011-04-04,95.6393675889,0.660249961537,4.875,0.0,0.0
2011-04-05,89.4020175288,0.660249961537,4.875,0.0,0.0
2011-04-06,98.758042619,0.660249961537,3.65625,0.0,0.0
2011-04-07,84.204225812,1.98074988461,3.65625,0.0,0.0
2011-04-08,83.1646674686,1.32049992307,6.09375,0.0,0.0
2011-04-09,67.5712923183,0.660249961537,3.65625,0.0,0.0
2011-04-10,57.1757088847,1.32049992307,2.4375,0.0,0.0
2011-04-11,93.5602509022,1.32049992307,4.875,0.0,0.0
2011-04-12,93.5602509022,1.32049992307,4.875,0.0,0.0
2011-04-13,96.6789259323,1.32049992307,3.65625,0.0,0.0
2011-04-14,89.4020175288,0.660249961537,4.875,0.835227272727,0.0
2011-04-15,85.2437841554,0.660249961537,3.65625,0.0,0.0
2011-04-16,65.4921756316,1.32049992307,3.65625,0.0,0.0
2011-04-17,68.6108506616,0.660249961537,1.21875,0.0,0.0
2011-04-18,84.204225812,1.32049992307,2.4375,0.835227272727,0.0
2011-04-19,91.4811342155,0.660249961537,3.65625,0.835227272727,0.0
2011-04-20,82.1251091253,1.32049992307,7.3125,0.835227272727,0.0
2011-04-21,75.8877590651,1.32049992307,4.875,0.0,0.0
2011-04-22,66.5317339749,0.660249961537,3.65625,0.0,0.0
2011-04-23,54.0570338546,0.0,1.21875,0.0,0.0
2011-04-24,60.2943839148,0.660249961537,1.21875,0.0,0.0
2011-04-25,86.2833424987,0.660249961537,2.4375,0.835227272727,0.0
2011-04-26,99.7976009624,0.660249961537,2.4375,0.835227272727,0.0
2011-04-27,87.3229008421,0.0,1.21875,0.0,0.0
2011-04-28,96.6789259323,1.32049992307,3.65625,0.0,0.0
2011-04-29,85.2437841554,0.660249961537,2.4375,0.835227272727,0.0
2011-04-30,61.3339422581,0.660249961537,1.21875,0.0,0.0
2011-05-01,58.2152672281,1.32049992307,4.875,0.0,0.0
2011-05-02,81.0855507819,1.98074988461,3.65625,0.0,0.0
2011-05-03,93.5602509022,0.660249961537,4.875,0.0,0.0
2011-05-04,81.0855507819,1.32049992307,6.09375,0.835227272727,0.0
2011-05-05,87.3229008421,0.660249961537,4.875,0.0,0.0
2011-05-06,77.9668757519,1.32049992307,3.65625,0.835227272727,0.0
2011-05-07,57.1757088847,0.0,2.4375,0.0,0.0
2011-05-08,47.8196837945,0.0,2.4375,0.0,0.0
2011-05-09,82.1251091253,0.660249961537,4.875,0.0,0.0
2011-05-10,98.758042619,1.32049992307,2.4375,0.835227272727,0.0
2011-05-11,95.6393675889,0.660249961537,2.4375,0.835227272727,0.0
2011-05-12,83.1646674686,0.660249961537,4.875,0.0,0.0
2011-05-13,83.1646674686,1.32049992307,4.875,0.835227272727,0.0
2011-05-14,60.2943839148,0.0,4.875,0.0,0.0
2011-05-15,54.0570338546,0.660249961537,2.4375,0.0,0.0
2011-05-16,85.2437841554,0.660249961537,2.4375,0.835227272727,0.0
2011-05-17,94.5998092456,0.660249961537,2.4375,0.0,0.0
2011-05-18,89.4020175288,1.32049992307,2.4375,0.835227272727,0.0
2011-05-19,87.3229008421,0.660249961537,4.875,1.67045454545,0.0
2011-05-20,77.9668757519,1.32049992307,3.65625,0.0,0.0
2011-05-21,55.096592198,0.0,1.21875,0.0,0.0
2011-05-22,50.9383588245,0.660249961537,4.875,0.0,0.0
2011-05-23,80.0459924386,1.32049992307,3.65625,0.835227272727,0.0
2011-05-24,79.0064340952,1.32049992307,3.65625,0.0,0.0
2011-05-25,73.8086423784,1.32049992307,7.3125,0.835227272727,0.0
2011-05-26,82.1251091253,0.0,3.65625,0.835227272727,0.0
2011-05-27,64.4526172882,1.98074988461,2.4375,0.835227272727,0.0
2011-05-28,49.8988004812,0.660249961537,1.21875,0.0,0.0
2011-05-29,54.0570338546,1.32049992307,1.21875,0.0,0.0
2011-05-30,55.096592198,0.660249961537,4.875,0.0,0.0
2011-05-31,73.8086423784,0.660249961537,3.65625,0.0,0.0
2011-06-01,82.1251091253,1.32049992307,6.09375,0.0,0.0
2011-06-02,80.0459924386,0.660249961537,3.65625,0.0,0.0
2011-06-03,69.650409005,1.32049992307,3.65625,0.0,0.0
2011-06-04,55.096592198,0.660249961537,4.875,0.0,0.0
2011-06-05,48.8592421378,0.0,1.21875,0.835227272727,0.0
2011-06-06,76.9273174085,0.660249961537,3.65625,0.835227272727,0.0
2011-06-07,68.6108506616,1.32049992307,3.65625,0.835227272727,0.0
2011-06-08,81.0855507819,0.660249961537,1.21875,0.0,0.0
2011-06-09,76.9273174085,0.660249961537,9.75,0.0,0.0
2011-06-10,71.7295256917,0.660249961537,3.65625,0.0,0.0
2011-06-11,46.7801254511,0.660249961537,4.875,0.0,0.0
2011-06-12,51.9779171679,0.0,3.65625,0.0,0.0
2011-06-13,83.1646674686,0.660249961537,4.875,0.835227272727,0.0
2011-06-14,89.4020175288,1.32049992307,4.875,0.0,0.0
2011-06-15,82.1251091253,0.660249961537,2.4375,0.835227272727,0.0
2011-06-16,70.6899673484,0.660249961537,3.65625,0.0,0.0
2011-06-17,64.4526172882,0.660249961537,4.875,0.835227272727,0.0
2011-06-18,42.6218920777,0.0,1.21875,0.0,0.0
2011-06-19,43.661450421,1.32049992307,2.4375,0.0,0.0
2011-06-20,84.204225812,0.660249961537,3.65625,0.835227272727,0.0
2011-06-21,76.9273174085,0.0,3.65625,0.835227272727,0.0
2011-06-22,81.0855507819,1.32049992307,4.875,0.0,0.0
2011-06-23,82.1251091253,0.660249961537,4.875,0.835227272727,0.0
2011-06-24,63.4130589448,1.32049992307,3.65625,0.0,0.0
2011-06-25,59.2548255714,0.660249961537,1.21875,0.0,0.0
2011-06-26,36.3845420175,0.0,2.4375,0.0,0.0
2011-06-27,71.7295256917,0.660249961537,4.875,0.0,0.0
2011-06-28,77.9668757519,0.660249961537,4.875,0.0,0.0
2011-06-29,76.9273174085,0.660249961537,6.09375,0.0,0.0
2011-06-30,84.204225812,0.0,4.875,0.0,0.0
2011-07-01,67.5712923183,0.0,2.4375,0.0,0.0
2011-07-02,43.661450421,0.0,4.875,0.0,0.0
2011-07-03,59.2548255714,1.32049992307,3.65625,0.835227272727,0.0
2011-07-04,44.7010087644,0.660249961537,3.65625,0.0,0.0
2011-07-05,67.5712923183,0.660249961537,3.65625,0.835227272727,0.0
2011-07-06,81.0855507819,0.660249961537,3.65625,0.0,0.0
2011-07-07,76.9273174085,0.660249961537,3.65625,0.835227272727,0.0
2011-07-08,66.5317339749,1.32049992307,2.4375,0.835227272727,0.0
2011-07-09,53.0174755113,0.660249961537,1.21875,0.835227272727,0.0
2011-07-10,50.9383588245,0.0,2.4375,0.0,0.0
2011-07-11,74.8482007218,0.660249961537,3.65625,0.835227272727,0.0
2011-07-12,68.6108506616,0.0,3.65625,0.0,0.0
2011-07-13,88.3624591854,0.660249961537,4.875,0.0,0.0
2011-07-14,73.8086423784,0.0,4.875,0.835227272727,0.0
2011-07-15,80.0459924386,0.660249961537,4.875,0.0,0.0
2011-07-16,48.8592421378,0.0,3.65625,0.0,0.0
2011-07-17,58.2152672281,0.660249961537,2.4375,0.0,0.0
2011-07-18,83.1646674686,0.660249961537,2.4375,0.0,0.0
2011-07-19,79.0064340952,0.660249961537,3.65625,0.0,0.0
2011-07-20,80.0459924386,0.0,3.65625,0.835227272727,0.0
2011-07-21,72.7690840351,0.660249961537,2.4375,0.0,0.0
2011-07-22,77.9668757519,0.660249961537,2.4375,0.0,0.0
2011-07-23,63.4130589448,0.660249961537,1.21875,0.0,0.0
2011-07-24,59.2548255714,1.32049992307,2.4375,0.0,0.0
2011-07-25,74.8482007218,0.660249961537,3.65625,0.835227272727,0.0
2011-07-26,92.5206925589,1.32049992307,2.4375,0.0,0.0
2011-07-27,70.6899673484,0.660249961537,2.4375,0.835227272727,0.0
2011-07-28,69.650409005,0.660249961537,2.4375,0.0,0.0
2011-07-29,68.6108506616,0.0,3.65625,0.835227272727,0.0
2011-07-30,48.8592421378,1.32049992307,2.4375,0.0,0.0
2011-07-31,59.2548255714,1.32049992307,2.4375,0.0,0.0
2011-08-01,75.8877590651,0.0,3.65625,0.0,0.0
2011-08-02,81.0855507819,0.660249961537,3.65625,0.0,0.0
2011-08-03,85.2437841554,1.32049992307,3.65625,0.0,0.0
2011-08-04,80.0459924386,0.660249961537,4.875,0.835227272727,0.0
2011-08-05,69.650409005,0.660249961537,4.875,1.67045454545,0.0
2011-08-06,59.2548255714,0.660249961537,2.4375,0.0,0.0
2011-08-07,62.3735006015,0.660249961537,0.0,0.0,0.0
2011-08-08,72.7690840351,0.0,2.4375,0.835227272727,0.0
2011-08-09,75.8877590651,0.660249961537,3.65625,0.0,0.0
2011-08-10,70.6899673484,1.32049992307,3.65625,0.0,0.0
2011-08-11,82.1251091253,0.660249961537,1.21875,0.0,0.0
2011-08-12,68.6108506616,0.660249961537,3.65625,0.0,0.0
2011-08-13,51.9779171679,0.0,3.65625,0.835227272727,0.0
2011-08-14,57.1757088847,0.0,2.4375,0.0,0.0
2011-08-15,73.8086423784,0.660249961537,4.875,0.0,0.0
2011-08-16,73.8086423784,0.660249961537,3.65625,0.835227272727,0.0
2011-08-17,68.6108506616,1.32049992307,3.65625,0.0,0.0
2011-08-18,70.6899673484,0.660249961537,3.65625,0.0,0.0
2011-08-19,77.9668757519,0.660249961537,3.65625,0.835227272727,0.0
2011-08-20,53.0174755113,0.660249961537,2.4375,0.0,0.0
2011-08-21,53.0174755113,0.660249961537,3.65625,0.0,0.0
2011-08-22,74.8482007218,1.32049992307,3.65625,0.835227272727,0.0
2011-08-23,69.650409005,1.32049992307,2.4375,0.0,0.0
2011-08-24,72.7690840351,1.32049992307,4.875,0.0,0.0
2011-08-25,73.8086423784,1.32049992307,6.09375,0.835227272727,0.0
2011-08-26,63.4130589448,0.779311430011,3.65625,0.0,0.0
2011-08-27,50.9383588245,0.779311430011,1.21875,0.835227272727,0.0
2011-08-28,55.096592198,0.779311430011,2.4375,0.0,0.0
2011-08-29,70.6899673484,0.779311430011,3.65625,0.0,0.0
2011-08-30,77.9668757519,1.55862286002,9.75,0.835227272727,0.0
2011-08-31,81.0855507819,0.779311430011,4.875,0.835227272727,0.0
2011-09-01,76.9273174085,0.779311430011,6.09375,0.0,0.0
2011-09-02,71.7295256917,1.55862286002,4.875,0.0,0.0
2011-09-03,56.1361505413,1.55862286002,1.21875,0.0,0.0
2011-09-04,50.9383588245,0.0,3.65625,0.0,0.0
2011-09-05,51.9779171679,0.779311430011,3.65625,0.0,0.0
2011-09-06,86.2833424987,0.779311430011,6.09375,0.835227272727,0.0
2011-09-07,103.955834336,0.779311430011,3.65625,0.835227272727,0.0
2011-09-08,100.837159306,0.0,4.875,0.835227272727,0.0
2011-09-09,80.0459924386,0.0,2.4375,0.835227272727,0.0
2011-09-10,59.2548255714,0.779311430011,4.875,0.835227272727,0.0
2011-09-11,63.0542729005,1.55862286002,10.3974609375,0.835227272727,0.0
2011-09-12,95.7073785096,1.55862286002,8.66455078125,0.0,0.0
2011-09-13,90.0775327149,0.779311430011,6.931640625,0.835227272727,0.0
2011-09-14,95.7073785096,1.55862286002,5.19873046875,0.835227272727,0.0
2011-09-15,97.9593168275,1.55862286002,10.3974609375,0.0,0.0
2011-09-16,88.951563556,2.33793429003,6.931640625,0.835227272727,0.0
2011-09-17,59.6763654236,0.779311430011,3.4658203125,0.835227272727,0.0
2011-09-18,70.936057013,0.0,5.19873046875,0.835227272727,0.0
2011-09-19,86.6996252381,0.779311430011,8.66455078125,0.0,0.0
2011-09-20,91.2035018739,2.33793429003,12.1303710938,0.835227272727,0.0
2011-09-21,101.337224304,0.779311430011,8.66455078125,0.0,0.0
2011-09-22,93.4554401917,1.55862286002,6.931640625,0.0,0.0
2011-09-23,85.5736560792,1.55862286002,5.19873046875,0.0,0.0
2011-09-24,56.2984579468,0.779311430011,5.19873046875,0.835227272727,0.0
2011-09-25,69.8100878541,0.779311430011,5.19873046875,0.0,0.0
2011-09-26,84.4476869203,1.55862286002,12.1303710938,0.835227272727,0.0
2011-09-27,96.8333476686,0.779311430011,8.66455078125,0.0,0.0
2011-09-28,87.8255943971,0.779311430011,8.66455078125,0.835227272727,0.0
2011-09-29,90.0775327149,0.779311430011,6.931640625,0.835227272727,0.0
2011-09-30,85.5736560792,0.779311430011,6.931640625,0.0,0.0
2011-10-01,56.2984579468,0.779311430011,6.931640625,0.0,0.0
2011-10-02,67.5581495362,0.779311430011,5.19873046875,0.0,0.0
2011-10-03,86.6996252381,0.779311430011,6.931640625,0.835227272727,0.0
2011-10-04,94.5814093507,1.55862286002,10.3974609375,0.835227272727,0.0
2011-10-05,87.8255943971,1.55862286002,8.66455078125,0.835227272727,0.0
2011-10-06,84.4476869203,1.55862286002,6.931640625,0.0,0.0
2011-10-07,81.0697794434,0.779311430011,3.4658203125,0.0,0.0
2011-10-08,58.5503962647,1.55862286002,3.4658203125,0.835227272727,0.0
2011-10-09,57.4244271058,1.55862286002,6.931640625,0.0,0.0
2011-10-10,78.8178411256,0.779311430011,5.19873046875,0.0,0.0
2011-10-11,95.7073785096,2.33793429003,5.19873046875,0.0,0.0
2011-10-12,103.589162622,2.33793429003,6.931640625,0.0,0.0
2011-10-13,94.5814093507,0.779311430011,10.3974609375,0.0,0.0
2011-10-14,78.8178411256,1.55862286002,3.4658203125,0.0,0.0
2011-10-15,70.936057013,1.55862286002,1.73291015625,0.0,0.0
2011-10-16,64.1802420594,0.779311430011,8.66455078125,0.835227272727,0.0
2011-10-17,84.4476869203,0.779311430011,8.66455078125,0.0,0.0
2011-10-18,108.093039258,0.779311430011,5.19873046875,0.835227272727,0.0
2011-10-19,101.337224304,1.55862286002,6.931640625,0.0,0.0
2011-10-20,93.4554401917,1.55862286002,5.19873046875,0.0,0.0
2011-10-21,88.951563556,1.55862286002,6.931640625,0.0,0.0
2011-10-22,86.6996252381,0.779311430011,5.19873046875,0.0,0.0
2011-10-23,109.219008417,0.779311430011,5.19873046875,0.835227272727,0.0
2011-10-24,94.5814093507,2.33793429003,5.19873046875,0.835227272727,0.0
2011-10-25,91.2035018739,0.779311430011,10.3974609375,0.835227272727,0.0
2011-10-26,92.3294710328,1.55862286002,5.19873046875,0.835227272727,0.0
2011-10-27,93.4554401917,1.55862286002,6.931640625,0.0,0.0
2011-10-28,85.5736560792,1.55862286002,8.66455078125,0.835227272727,0.0
2011-10-29,55.1724887879,0.0,5.19873046875,0.0,0.0
2011-10-30,63.0542729005,1.55862286002,10.3974609375,0.0,0.0
2011-10-31,75.4399336488,0.779311430011,10.3974609375,0.0,0.0
2011-11-01,87.8255943971,1.55862286002,5.19873046875,0.835227272727,0.0
2011-11-02,83.3217177613,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-03,83.3217177613,0.779311430011,5.19873046875,0.0,0.0
2011-11-04,88.951563556,0.779311430011,5.19873046875,0.0,0.0
2011-11-05,63.0542729005,0.779311430011,6.931640625,0.0,0.0
2011-11-06,68.6841186951,0.779311430011,5.19873046875,0.0,0.0
2011-11-07,86.6996252381,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-08,88.951563556,0.779311430011,13.86328125,0.835227272727,0.0
2011-11-09,90.0775327149,1.55862286002,6.931640625,0.835227272727,0.0
2011-11-10,97.9593168275,0.779311430011,8.66455078125,0.835227272727,0.0
2011-11-11,77.6918719666,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-12,59.6763654236,1.55862286002,6.931640625,0.0,0.0
2011-11-13,61.9283037415,0.779311430011,3.4658203125,0.0,0.0
2011-11-14,83.3217177613,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-15,88.951563556,0.779311430011,8.66455078125,0.835227272727,0.0
2011-11-16,87.8255943971,1.55862286002,8.66455078125,0.835227272727,0.0
2011-11-17,86.6996252381,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-18,93.4554401917,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-19,57.4244271058,0.779311430011,3.4658203125,0.0,0.0
2011-11-20,64.1802420594,0.779311430011,8.66455078125,0.0,0.0
2011-11-21,81.0697794434,0.779311430011,5.19873046875,0.835227272727,0.0
2011-11-22,75.4399336488,0.779311430011,5.19873046875,0.835227272727,0.0
2011-11-23,66.4321803773,0.779311430011,3.4658203125,0.835227272727,0.0
2011-11-24,46.1647355164,0.779311430011,5.19873046875,0.0,0.0
2011-11-25,46.1647355164,0.0,3.4658203125,0.0,0.0
2011-11-26,48.4166738343,0.779311430011,6.931640625,0.835227272727,0.0
2011-11-27,56.2984579468,1.55862286002,5.19873046875,0.835227272727,0.0
2011-11-28,97.9593168275,1.55862286002,6.931640625,0.0,0.0
2011-11-29,90.0775327149,1.55862286002,6.931640625,0.0,0.0
2011-11-30,88.951563556,0.779311430011,6.931640625,0.0,0.0
2011-12-01,88.951563556,0.779311430011,6.931640625,0.835227272727,0.0
2011-12-02,88.951563556,0.779311430011,8.66455078125,0.0,0.0
2011-12-03,66.4321803773,1.55862286002,5.19873046875,0.0,0.0
2011-12-04,64.1802420594,0.779311430011,3.4658203125,0.0,0.0
2011-12-05,91.2035018739,0.779311430011,6.931640625,0.835227272727,0.0
2011-12-06,101.337224304,1.55862286002,5.19873046875,0.835227272727,0.0
2011-12-07,76.5659028077,0.779311430011,8.66455078125,0.0,0.0
2011-12-08,81.0697794434,0.779311430011,6.931640625,0.0,0.0
2011-12-09,77.6918719666,0.779311430011,6.931640625,0.0,0.0
2011-12-10,47.2907046753,0.779311430011,5.19873046875,0.835227272727,0.0
2011-12-11,59.6763654236,0.779311430011,10.3974609375,0.0,0.0
2011-12-12,85.5736560792,0.779311430011,6.931640625,1.67045454545,0.0
2011-12-13,86.6996252381,2.33793429003,5.19873046875,0.0,0.0
2011-12-14,81.0697794434,0.779311430011,8.66455078125,0.0,0.0
2011-12-15,92.3294710328,1.55862286002,6.931640625,0.835227272727,0.0
2011-12-16,70.936057013,0.779311430011,5.19873046875,0.835227272727,0.0
2011-12-17,54.046519629,1.55862286002,5.19873046875,0.835227272727,0.0
2011-12-18,51.7945813111,0.779311430011,3.4658203125,0.0,0.0
2011-12-19,74.3139644898,1.55862286002,8.66455078125,0.835227272727,0.0
2011-12-20,66.4321803773,1.55862286002,3.4658203125,0.0,0.0
2011-12-21,65.3062112183,2.33793429003,6.931640625,0.835227272727,0.0
2011-12-22,69.8100878541,0.779311430011,5.19873046875,0.0,0.0
2011-12-23,55.1724887879,0.0,5.19873046875,0.835227272727,0.0
2011-12-24,39.4089205628,0.779311430011,3.4658203125,0.0,0.0
2011-12-25,32.6531056092,0.0,1.73291015625,0.835227272727,0.0
2011-12-26,46.1647355164,2.33793429003,5.19873046875,0.0,0.0
2011-12-27,59.6763654236,0.779311430011,3.4658203125,0.835227272727,0.0
2011-12-28,70.936057013,1.55862286002,5.19873046875,0.0,0.0
2011-12-29,66.4321803773,0.779311430011,5.19873046875,0.835227272727,0.0
2011-12-30,67.5581495362,2.33793429003,5.19873046875,0.0,0.0
2011-12-31,40.5348897217,1.55862286002,5.19873046875,0.0,0.0
2012-01-01,45.0387663575,0.779311430011,3.4658203125,0.0,0.0
2012-01-02,58.5503962647,0.779311430011,1.73291015625,0.835227272727,0.0
2012-01-03,79.9438102845,1.55862286002,3.4658203125,0.0,0.0
2012-01-04,69.8100878541,1.55862286002,6.931640625,0.835227272727,0.0
2012-01-05,78.8178411256,0.779311430011,3.4658203125,0.0,0.0
2012-01-06,83.3217177613,0.779311430011,5.19873046875,0.0,0.0
2012-01-07,55.1724887879,0.779311430011,5.19873046875,0.835227272727,0.0
2012-01-08,59.6763654236,0.779311430011,5.19873046875,0.835227272727,0.0
