date,gain,generosity,gift,gold,guide
2011-04-03,11.3145440086,0,23.4959073562,57.8952952064,94.8812275482
2011-04-04,11.3145440086,0,23.4959073562,56.5488929923,86.6306860223
2011-04-05,11.3145440086,0,24.8780195537,57.8952952064,81.130325005
2011-04-06,11.3145440086,0,23.4959073562,59.2416974205,81.130325005
2011-04-07,11.3145440086,0,23.4959073562,59.2416974205,78.3801444963
2011-04-08,11.3145440086,0,24.8780195537,59.2416974205,75.6299639877
2011-04-09,9.90022600755,0,24.8780195537,61.9345018487,90.7559567852
2011-04-10,11.3145440086,0,24.8780195537,61.9345018487,99.0064983112
2011-04-11,11.3145440086,0,24.8780195537,59.2416974205,81.130325005
2011-04-12,12.7288620097,0,24.8780195537,59.2416974205,82.5054152593
2011-04-13,11.3145440086,0,26.2601317511,59.2416974205,79.7552347507
2011-04-14,12.7288620097,0,26.2601317511,59.2416974205,77.005054242
2011-04-15,11.3145440086,0,24.8780195537,57.8952952064,81.130325005
2011-04-16,9.90022600755,0,23.4959073562,59.2416974205,89.3808665309
2011-04-17,11.3145440086,0,26.2601317511,63.2809040628,92.1310470396
2011-04-18,11.3145440086,0,26.2601317511,61.9345018487,82.5054152593
2011-04-19,11.3145440086,0,27.6422439485,71.3593173475,82.5054152593
2011-04-20,11.3145440086,0,24.8780195537,68.6665129193,85.255595768
2011-04-21,11.3145440086,0,27.6422439485,65.9737084911,83.8805055136
2011-04-22,9.90022600755,0,27.6422439485,67.3201107052,86.6306860223
2011-04-23,9.90022600755,0,26.2601317511,65.9737084911,97.6314080568
2011-04-24,9.90022600755,0,24.8780195537,63.2809040628,100.381588565
2011-04-25,12.7288620097,0,26.2601317511,65.9737084911,88.0057762766
2011-04-26,11.3145440086,0,29.0243561459,67.3201107052,83.8805055136
2011-04-27,12.7288620097,0,27.6422439485,64.6273062769,83.8805055136
2011-04-28,11.3145440086,0,29.0243561459,65.9737084911,78.3801444963
2011-04-29,9.90022600755,0,29.0243561459,61.9345018487,79.7552347507
2011-04-30,9.90022600755,0,27.6422439485,63.2809040628,86.6306860223
2011-05-01,9.90022600755,0,31.7885805408,59.2416974205,92.1310470396
2011-05-02,9.90022600755,0,33.1706927382,60.5880996346,78.3801444963
2011-05-03,11.3145440086,0,35.9349171331,60.5880996346,83.8805055136
2011-05-04,11.3145440086,0,41.4633659228,63.2809040628,81.130325005
2011-05-05,11.3145440086,0,40.0812537253,63.2809040628,78.3801444963
2011-05-06,11.3145440086,0,41.4633659228,67.3201107052,75.6299639877
2011-05-07,11.3145440086,0,46.9918147125,63.2809040628,85.255595768
2011-05-08,11.3145440086,0,38.6991415279,60.5880996346,90.7559567852
2011-05-09,11.3145440086,0,27.6422439485,64.6273062769,83.8805055136
2011-05-10,11.3145440086,0,26.2601317511,59.2416974205,81.130325005
2011-05-11,11.3145440086,0,26.2601317511,60.5880996346,81.130325005
2011-05-12,11.3145440086,0,29.0243561459,59.2416974205,78.3801444963
2011-05-13,11.3145440086,0,27.6422439485,59.2416974205,78.3801444963
2011-05-14,8.48590800647,0,27.6422439485,63.2809040628,86.6306860223
2011-05-15,11.3145440086,0,26.2601317511,61.9345018487,93.5061372939
2011-05-16,12.7288620097,0,27.6422439485,61.9345018487,78.3801444963
2011-05-17,11.3145440086,0,29.0243561459,59.2416974205,82.5054152593
2011-05-18,11.3145440086,0,27.6422439485,61.9345018487,79.7552347507
2011-05-19,9.90022600755,0,27.6422439485,61.9345018487,77.005054242
2011-05-20,9.90022600755,0,26.2601317511,56.5488929923,78.3801444963
2011-05-21,9.90022600755,0,26.2601317511,57.8952952064,88.0057762766
2011-05-22,11.3145440086,0,24.8780195537,60.5880996346,99.0064983112
2011-05-23,11.3145440086,0,27.6422439485,59.2416974205,83.8805055136
2011-05-24,9.90022600755,0,27.6422439485,60.5880996346,82.5054152593
2011-05-25,11.3145440086,0,26.2601317511,56.5488929923,78.3801444963
2011-05-26,11.3145440086,0,24.8780195537,57.8952952064,79.7552347507
2011-05-27,11.3145440086,0,26.2601317511,57.8952952064,81.130325005
2011-05-28,9.90022600755,0,26.2601317511,59.2416974205,92.1310470396
2011-05-29,9.90022600755,0,24.8780195537,60.5880996346,97.6314080568
2011-05-30,11.3145440086,0,24.8780195537,61.9345018487,96.2563178025
2011-05-31,11.3145440086,0,26.2601317511,57.8952952064,82.5054152593
2011-06-01,11.3145440086,0,27.6422439485,59.2416974205,81.130325005
2011-06-02,11.3145440086,0,29.0243561459,60.5880996346,78.3801444963
2011-06-03,9.90022600755,0,29.0243561459,59.2416974205,78.3801444963
2011-06-04,9.90022600755,0,29.0243561459,64.6273062769,88.0057762766
2011-06-05,9.90022600755,0,29.0243561459,65.9737084911,99.0064983112
2011-06-06,11.3145440086,0,27.6422439485,64.6273062769,83.8805055136
2011-06-07,11.3145440086,0,27.6422439485,72.7057195616,82.5054152593
2011-06-08,11.3145440086,0,29.0243561459,68.6665129193,78.3801444963
2011-06-09,12.7288620097,0,29.0243561459,63.2809040628,81.130325005
2011-06-10,9.90022600755,0,30.4064683434,68.6665129193,79.7552347507
2011-06-11,9.90022600755,0,29.0243561459,67.3201107052,89.3808665309
2011-06-12,9.90022600755,0,30.4064683434,72.7057195616,100.381588565
2011-06-13,9.90022600755,0,30.4064683434,70.0129151334,85.255595768
2011-06-14,11.3145440086,0,30.4064683434,71.3593173475,83.8805055136
2011-06-15,11.3145440086,0,33.1706927382,80.7841328462,79.7552347507
2011-06-16,9.90022600755,0,33.1706927382,60.5880996346,77.005054242
2011-06-17,9.90022600755,0,34.5528049356,65.9737084911,79.7552347507
2011-06-18,9.90022600755,0,34.5528049356,72.7057195616,88.0057762766
2011-06-19,9.90022600755,0,35.9349171331,92.9017527731,96.2563178025
2011-06-20,11.3145440086,0,24.8780195537,71.3593173475,85.255595768
2011-06-21,9.90022600755,0,24.8780195537,67.3201107052,82.5054152593
2011-06-22,12.7288620097,0,27.6422439485,74.0521217757,88.0057762766
2011-06-23,9.90022600755,0,26.2601317511,95.5945572013,83.8805055136
2011-06-24,9.90022600755,0,26.2601317511,70.0129151334,79.7552347507
2011-06-25,8.48590800647,0,26.2601317511,107.712177128,93.5061372939
2011-06-26,11.3145440086,0,26.2601317511,134.64022141,96.2563178025
2011-06-27,11.3145440086,0,24.8780195537,65.9737084911,85.255595768
2011-06-28,11.3145440086,0,26.2601317511,61.9345018487,83.8805055136
2011-06-29,11.3145440086,0,24.8780195537,60.5880996346,78.3801444963
2011-06-30,11.3145440086,0,24.8780195537,60.5880996346,78.3801444963
2011-07-01,9.90022600755,0,23.4959073562,57.8952952064,79.7552347507
2011-07-02,9.90022600755,0,24.8780195537,59.2416974205,86.6306860223
2011-07-03,9.90022600755,0,22.1137951588,60.5880996346,88.0057762766
2011-07-04,9.90022600755,0,22.1137951588,57.8952952064,92.1310470396
2011-07-05,11.3145440086,0,22.1137951588,56.5488929923,83.8805055136
2011-07-06,11.3145440086,0,26.2601317511,55.2024907782,85.255595768
2011-07-07,12.7288620097,0,24.8780195537,61.9345018487,82.5054152593
2011-07-08,9.90022600755,0,26.2601317511,60.5880996346,81.130325005
2011-07-09,9.90022600755,0,24.8780195537,60.5880996346,82.5054152593
2011-07-10,9.90022600755,0,22.1137951588,60.5880996346,94.8812275482
2011-07-11,11.3145440086,0,26.2601317511,59.2416974205,88.0057762766
2011-07-12,11.3145440086,0,26.2601317511,60.5880996346,85.255595768
2011-07-13,11.3145440086,0,23.4959073562,59.2416974205,82.5054152593
2011-07-14,11.3145440086,0,24.8780195537,64.6273062769,81.130325005
2011-07-15,9.90022600755,0,22.1137951588,63.2809040628,77.005054242
2011-07-16,9.90022600755,0,24.8780195537,61.9345018487,90.7559567852
2011-07-17,11.3145440086,0,23.4959073562,61.9345018487,93.5061372939
2011-07-18,11.3145440086,0,24.8780195537,67.3201107052,82.5054152593
2011-07-19,11.3145440086,0,24.8780195537,68.6665129193,85.255595768
2011-07-20,11.3145440086,0,26.2601317511,64.6273062769,83.8805055136
2011-07-21,11.3145440086,0,24.8780195537,61.9345018487,81.130325005
2011-07-22,9.90022600755,0,26.2601317511,59.2416974205,77.005054242
2011-07-23,11.3145440086,0,24.8780195537,60.5880996346,82.5054152593
2011-07-24,9.90022600755,0,23.4959073562,60.5880996346,93.5061372939
2011-07-25,11.3145440086,0,24.8780195537,64.6273062769,85.255595768
2011-07-26,11.3145440086,0,27.6422439485,63.2809040628,86.6306860223
2011-07-27,11.3145440086,0,24.8780195537,63.2809040628,83.8805055136
2011-07-28,9.90022600755,0,24.8780195537,61.9345018487,78.3801444963
2011-07-29,9.90022600755,0,24.8780195537,61.9345018487,75.6299639877
2011-07-30,9.90022600755,0,23.4959073562,60.5880996346,86.6306860223
2011-07-31,9.90022600755,0,23.4959073562,60.5880996346,89.3808665309
2011-08-01,11.3145440086,0,24.8780195537,63.2809040628,79.7552347507
2011-08-02,11.3145440086,0,26.2601317511,67.3201107052,85.255595768
2011-08-03,9.90022600755,0,26.2601317511,70.0129151334,82.5054152593
2011-08-04,9.90022600755,0,23.4959073562,74.0521217757,79.7552347507
2011-08-05,11.3145440086,0,23.4959073562,72.7057195616,78.3801444963
2011-08-06,11.3145440086,0,26.2601317511,64.6273062769,89.3808665309
2011-08-07,9.90022600755,0,26.2601317511,67.3201107052,93.5061372939
2011-08-08,11.3145440086,0,24.8780195537,99.6337638436,81.130325005
2011-08-09,9.90022600755,0,26.2601317511,94.2481549872,79.7552347507
2011-08-10,11.3145440086,0,26.2601317511,91.555350559,82.5054152593
2011-08-11,11.3145440086,0,26.2601317511,90.2089483449,81.130325005
2011-08-12,9.90022600755,0,24.8780195537,76.7449262039,81.130325005
2011-08-13,9.90022600755,0,24.8780195537,74.0521217757,85.255595768
2011-08-14,9.90022600755,0,26.2601317511,68.6665129193,90.7559567852
2011-08-15,11.3145440086,0,26.2601317511,72.7057195616,82.5054152593
2011-08-16,11.3145440086,0,26.2601317511,72.7057195616,86.6306860223
2011-08-17,11.3145440086,0,26.2601317511,68.6665129193,79.7552347507
2011-08-18,11.3145440086,0,26.2601317511,82.1305350603,79.7552347507
2011-08-19,11.3145440086,0,26.2601317511,86.1697417026,75.6299639877
2011-08-20,9.90022600755,0,26.2601317511,76.7449262039,88.0057762766
2011-08-21,8.48590800647,0,24.8780195537,74.0521217757,93.5061372939
2011-08-22,9.90022600755,0,24.8780195537,82.1305350603,85.255595768
2011-08-23,9.90022600755,0,24.8780195537,78.091328418,77.005054242
2011-08-24,11.3145440086,0,24.8780195537,82.1305350603,78.3801444963
2011-08-25,9.90022600755,0,23.4959073562,74.0521217757,75.6299639877
2011-08-26,9.67042743885,0,23.4959073562,67.797159472,72.824667954
2011-08-27,9.67042743885,0,22.1137951588,68.9865833224,88.3446791573
2011-08-28,10.8792308687,0,23.4959073562,59.4711925193,93.1200672199
2011-08-29,9.67042743885,0,23.4959073562,67.797159472,83.5692910948
2011-08-30,10.8792308687,0,23.4959073562,70.1760071728,81.1815970635
2011-08-31,10.8792308687,0,24.8780195537,67.797159472,79.9877500479
2011-09-01,10.8792308687,0,24.8780195537,63.0394640705,78.7939030322
2011-09-02,9.67042743885,0,23.4959073562,66.6077356216,79.9877500479
2011-09-03,8.46162400899,0,23.4959073562,65.4183117712,90.7323731886
2011-09-04,9.67042743885,0,26.2601317511,65.4183117712,94.3139142355
2011-09-05,9.67042743885,0,24.8780195537,70.1760071728,96.7016082668
2011-09-06,10.8792308687,0,23.4959073562,70.1760071728,79.9877500479
2011-09-07,10.8792308687,0,24.8780195537,66.6077356216,83.5692910948
2011-09-08,10.8792308687,0,26.2601317511,64.2288879208,83.5692910948
2011-09-09,9.67042743885,0,24.8780195537,63.0394640705,76.4062090009
2011-09-10,9.67042743885,0,24.8780195537,64.2288879208,88.3446791573
2011-09-11,9.67042743885,0,23.1696625642,61.8500402201,97.8954552825
2011-09-12,10.8792308687,0,24.3891184886,64.2288879208,81.1815970635
2011-09-13,10.8792308687,0,23.1696625642,65.4183117712,79.9877500479
2011-09-14,10.8792308687,0,24.3891184886,66.6077356216,77.6000560166
2011-09-15,9.67042743885,0,28.0474862619,61.8500402201,77.6000560166
2011-09-16,10.8792308687,0,25.608574413,67.797159472,74.0185149697
2011-09-17,9.67042743885,0,25.608574413,61.8500402201,85.9569851261
2011-09-18,9.67042743885,0,23.1696625642,59.4711925193,96.7016082668
2011-09-19,10.8792308687,0,25.608574413,65.4183117712,82.3754440791
2011-09-20,10.8792308687,0,25.608574413,65.4183117712,91.9262202043
2011-09-21,10.8792308687,0,25.608574413,66.6077356216,88.3446791573
2011-09-22,10.8792308687,0,25.608574413,72.5548548735,79.9877500479
2011-09-23,10.8792308687,0,25.608574413,73.7442787239,78.7939030322
2011-09-24,8.46162400899,0,26.8280303375,71.3654310232,87.1508321417
2011-09-25,9.67042743885,0,24.3891184886,64.2288879208,97.8954552825
2011-09-26,10.8792308687,0,24.3891184886,82.0702456766,84.7631381104
2011-09-27,12.0880342986,0,24.3891184886,82.0702456766,85.9569851261
2011-09-28,12.0880342986,0,28.0474862619,73.7442787239,79.9877500479
2011-09-29,9.67042743885,0,24.3891184886,68.9865833224,79.9877500479
2011-09-30,9.67042743885,0,28.0474862619,64.2288879208,75.2123619853
2011-10-01,9.67042743885,0,25.608574413,61.8500402201,88.3446791573
2011-10-02,9.67042743885,0,24.3891184886,61.8500402201,93.1200672199
2011-10-03,9.67042743885,0,24.3891184886,65.4183117712,81.1815970635
2011-10-04,10.8792308687,0,24.3891184886,65.4183117712,79.9877500479
2011-10-05,10.8792308687,0,26.8280303375,63.0394640705,79.9877500479
2011-10-06,10.8792308687,0,24.3891184886,61.8500402201,75.2123619853
2011-10-07,10.8792308687,0,26.8280303375,64.2288879208,77.6000560166
2011-10-08,8.46162400899,0,28.0474862619,58.2817686689,88.3446791573
2011-10-09,9.67042743885,0,24.3891184886,58.2817686689,91.9262202043
2011-10-10,10.8792308687,0,26.8280303375,65.4183117712,84.7631381104
2011-10-11,12.0880342986,0,28.0474862619,64.2288879208,81.1815970635
2011-10-12,12.0880342986,0,26.8280303375,60.6606163697,79.9877500479
2011-10-13,10.8792308687,0,26.8280303375,61.8500402201,76.4062090009
2011-10-14,10.8792308687,0,26.8280303375,58.2817686689,72.824667954
2011-10-15,9.67042743885,0,28.0474862619,59.4711925193,83.5692910948
2011-10-16,10.8792308687,0,26.8280303375,59.4711925193,88.3446791573
2011-10-17,10.8792308687,0,25.608574413,58.2817686689,77.6000560166
2011-10-18,12.0880342986,0,32.9253099596,61.8500402201,75.2123619853
2011-10-19,10.8792308687,0,26.8280303375,60.6606163697,79.9877500479
2011-10-20,9.67042743885,0,26.8280303375,59.4711925193,76.4062090009
2011-10-21,10.8792308687,0,28.0474862619,63.0394640705,72.824667954
2011-10-22,8.46162400899,0,29.2669421863,65.4183117712,84.7631381104
2011-10-23,9.67042743885,0,25.608574413,63.0394640705,91.9262202043
2011-10-24,10.8792308687,0,28.0474862619,63.0394640705,76.4062090009
2011-10-25,10.8792308687,0,26.8280303375,63.0394640705,71.6308209384
2011-10-26,12.0880342986,0,29.2669421863,60.6606163697,75.2123619853
2011-10-27,9.67042743885,0,29.2669421863,63.0394640705,78.7939030322
2011-10-28,8.46162400899,0,26.8280303375,64.2288879208,69.2431269071
2011-10-29,8.46162400899,0,26.8280303375,83.259669527,81.1815970635
2011-10-30,8.46162400899,0,28.0474862619,67.797159472,89.538526173
2011-10-31,9.67042743885,0,26.8280303375,61.8500402201,74.0185149697
2011-11-01,9.67042743885,0,32.9253099596,60.6606163697,75.2123619853
2011-11-02,10.8792308687,0,32.9253099596,72.5548548735,74.0185149697
2011-11-03,12.0880342986,0,32.9253099596,64.2288879208,75.2123619853
2011-11-04,9.67042743885,0,32.9253099596,63.0394640705,74.0185149697
2011-11-05,9.67042743885,0,35.3642218085,73.7442787239,83.5692910948
2011-11-06,10.8792308687,0,35.3642218085,63.0394640705,90.7323731886
2011-11-07,10.8792308687,0,34.1447658841,66.6077356216,78.7939030322
2011-11-08,10.8792308687,0,37.8031336573,65.4183117712,79.9877500479
2011-11-09,9.67042743885,0,34.1447658841,63.0394640705,70.4369739227
2011-11-10,10.8792308687,0,36.5836777329,65.4183117712,77.6000560166
2011-11-11,8.46162400899,0,36.5836777329,63.0394640705,77.6000560166
2011-11-12,8.46162400899,0,39.0225895818,68.9865833224,88.3446791573
2011-11-13,9.67042743885,0,36.5836777329,60.6606163697,90.7323731886
2011-11-14,10.8792308687,0,39.0225895818,68.9865833224,78.7939030322
2011-11-15,13.2968377284,0,41.4615014306,63.0394640705,76.4062090009
2011-11-16,10.8792308687,0,41.4615014306,63.0394640705,75.2123619853
2011-11-17,10.8792308687,0,42.6809573551,60.6606163697,74.0185149697
2011-11-18,9.67042743885,0,41.4615014306,66.6077356216,71.6308209384
2011-11-19,8.46162400899,0,43.9004132795,71.3654310232,82.3754440791
2011-11-20,10.8792308687,0,46.3393251284,65.4183117712,88.3446791573
2011-11-21,10.8792308687,0,49.9976929016,65.4183117712,77.6000560166
2011-11-22,9.67042743885,0,49.9976929016,61.8500402201,75.2123619853
2011-11-23,8.46162400899,0,45.1198692039,63.0394640705,78.7939030322
2011-11-24,7.25282057914,0,40.2420455062,55.9029209681,84.7631381104
2011-11-25,7.25282057914,0,53.6560606749,65.4183117712,83.5692910948
2011-11-26,8.46162400899,0,59.7533402971,73.7442787239,87.1508321417
2011-11-27,8.46162400899,0,58.5338843727,68.9865833224,91.9262202043
2011-11-28,9.67042743885,0,64.6311639948,68.9865833224,79.9877500479
2011-11-29,9.67042743885,0,64.6311639948,67.797159472,76.4062090009
2011-11-30,10.8792308687,0,65.8506199192,66.6077356216,81.1815970635
2011-12-01,10.8792308687,0,64.6311639948,66.6077356216,76.4062090009
2011-12-02,9.67042743885,0,63.4117080704,65.4183117712,75.2123619853
2011-12-03,9.67042743885,0,69.5089876925,73.7442787239,82.3754440791
2011-12-04,8.46162400899,0,75.6062673147,66.6077356216,89.538526173
2011-12-05,9.67042743885,0,79.264635088,66.6077356216,76.4062090009
2011-12-06,9.67042743885,0,82.9230028613,65.4183117712,78.7939030322
2011-12-07,10.8792308687,0,81.7035469368,66.6077356216,76.4062090009
2011-12-08,9.67042743885,0,87.800826559,60.6606163697,70.4369739227
2011-12-09,9.67042743885,0,87.800826559,65.4183117712,74.0185149697
2011-12-10,8.46162400899,0,90.2397384079,72.5548548735,82.3754440791
2011-12-11,8.46162400899,0,98.7759298789,67.797159472,91.9262202043
2011-12-12,9.67042743885,0,108.531577274,67.797159472,78.7939030322
2011-12-13,9.67042743885,0,104.873209501,68.9865833224,79.9877500479
2011-12-14,9.67042743885,0,104.873209501,73.7442787239,75.2123619853
2011-12-15,9.67042743885,0,108.531577274,72.5548548735,75.2123619853
2011-12-16,8.46162400899,0,108.531577274,71.3654310232,76.4062090009
2011-12-17,7.25282057914,0,118.28722467,78.5019741255,84.7631381104
2011-12-18,7.25282057914,0,107.31212135,70.1760071728,89.538526173
2011-12-19,8.46162400899,0,121.945592443,70.1760071728,81.1815970635
2011-12-20,9.67042743885,0,119.506680594,68.9865833224,81.1815970635
2011-12-21,8.46162400899,0,119.506680594,65.4183117712,76.4062090009
2011-12-22,8.46162400899,0,117.067768745,65.4183117712,78.7939030322
2011-12-23,8.46162400899,0,120.726136519,67.797159472,78.7939030322
2011-12-24,8.46162400899,0,114.628856896,70.1760071728,84.7631381104
2011-12-25,7.25282057914,0,98.7759298789,67.797159472,85.9569851261
2011-12-26,8.46162400899,0,74.3868113903,72.5548548735,89.538526173
2011-12-27,8.46162400899,0,60.9727962215,67.797159472,87.1508321417
2011-12-28,9.67042743885,0,52.4366047505,71.3654310232,87.1508321417
2011-12-29,9.67042743885,0,47.5587810528,73.7442787239,85.9569851261
2011-12-30,9.67042743885,0,43.9004132795,68.9865833224,82.3754440791
2011-12-31,8.46162400899,0,42.6809573551,71.3654310232,88.3446791573
2012-01-01,8.46162400899,0,37.8031336573,66.6077356216,97.8954552825
2012-01-02,10.8792308687,0,39.0225895818,74.9337025743,94.3139142355
2012-01-03,10.8792308687,0,34.1447658841,70.1760071728,88.3446791573
2012-01-04,10.8792308687,0,34.1447658841,61.8500402201,81.1815970635
2012-01-05,10.8792308687,0,32.9253099596,64.2288879208,82.3754440791
2012-01-06,9.67042743885,0,32.9253099596,63.0394640705,78.7939030322
2012-01-07,10.8792308687,0,34.1447658841,70.1760071728,88.3446791573
2012-01-08,12.0880342986,0,30.4863981108,68.9865833224,89.538526173
2012-01-09,10.8792308687,0,29.2669421863,65.4183117712,82.3754440791
2012-01-10,9.67042743885,0,29.2669421863,61.8500402201,81.1815970635
2012-01-11,10.8792308687,0,26.8280303375,61.8500402201,81.1815970635
2012-01-12,10.8792308687,0,26.8280303375,60.6606163697,82.3754440791
2012-01-13,10.8792308687,0,28.0474862619,60.6606163697,77.6000560166
2012-01-14,9.67042743885,0,29.2669421863,66.6077356216,87.1508321417
2012-01-15,10.8792308687,0,26.8280303375,63.0394640705,94.3139142355
2012-01-16,12.0880342986,0,29.2669421863,64.2288879208,87.1508321417
2012-01-17,12.0880342986,0,25.608574413,65.4183117712,82.3754440791
2012-01-18,10.8792308687,0,26.8280303375,57.0923448185,79.9877500479
2012-01-19,10.8792308687,0,25.608574413,60.6606163697,76.4062090009
2012-01-20,9.67042743885,0,28.0474862619,58.2817686689,77.6000560166
2012-01-21,9.67042743885,0,29.2669421863,67.797159472,89.538526173
2012-01-22,10.8792308687,0,30.4863981108,64.2288879208,94.3139142355
2012-01-23,10.8792308687,0,28.0474862619,64.2288879208,76.4062090009
2012-01-24,10.8792308687,0,28.0474862619,61.8500402201,83.5692910948
2012-01-25,10.8792308687,0,28.0474862619,63.0394640705,79.9877500479
2012-01-26,12.0880342986,0,29.2669421863,64.2288879208,77.6000560166
2012-01-27,12.0880342986,0,28.0474862619,63.0394640705,81.1815970635
2012-01-28,8.46162400899,0,30.4863981108,74.9337025743,85.9569851261
2012-01-29,10.8792308687,0,28.0474862619,70.1760071728,91.9262202043
2012-01-30,12.0880342986,0,29.2669421863,66.6077356216,83.5692910948
2012-01-31,12.0880342986,0,29.2669421863,60.6606163697,77.6000560166
2012-02-01,10.8792308687,0,30.4863981108,64.2288879208,76.4062090009
2012-02-02,10.8792308687,0,30.4863981108,61.8500402201,79.9877500479
2012-02-03,10.8792308687,0,29.2669421863,61.8500402201,75.2123619853
2012-02-04,9.67042743885,0,29.2669421863,74.9337025743,83.5692910948
2012-02-05,10.8792308687,0,28.0474862619,71.3654310232,90.7323731886
2012-02-06,12.0880342986,0,30.4863981108,64.2288879208,74.0185149697
2012-02-07,12.0880342986,0,31.7058540352,64.2288879208,79.9877500479
2012-02-08,10.8792308687,0,31.7058540352,63.0394640705,76.4062090009
2012-02-09,10.8792308687,0,31.7058540352,64.2288879208,72.824667954
2012-02-10,10.8792308687,0,34.1447658841,60.6606163697,72.824667954
2012-02-11,9.67042743885,0,35.3642218085,73.7442787239,81.1815970635
2012-02-12,8.46162400899,0,31.7058540352,61.8500402201,82.3754440791
2012-02-13,10.8792308687,0,37.8031336573,65.4183117712,78.7939030322
2012-02-14,10.8792308687,0,41.4615014306,58.2817686689,72.824667954
2012-02-15,10.8792308687,0,26.8280303375,61.8500402201,71.6308209384
2012-02-16,12.0880342986,0,26.8280303375,63.0394640705,74.0185149697
2012-02-17,10.8792308687,0,24.3891184886,59.4711925193,74.0185149697
2012-02-18,10.8792308687,0,26.8280303375,70.1760071728,79.9877500479
2012-02-19,9.67042743885,0,25.608574413,65.4183117712,90.7323731886
2012-02-20,12.0880342986,0,26.8280303375,67.797159472,85.9569851261
2012-02-21,12.0880342986,0,23.1696625642,63.0394640705,77.6000560166
2012-02-22,12.0880342986,0,23.1696625642,61.8500402201,75.2123619853
2012-02-23,12.0880342986,0,24.3891184886,58.2817686689,75.2123619853
2012-02-24,10.8792308687,0,24.3891184886,61.8500402201,71.6308209384
2012-02-25,10.8792308687,0,26.8280303375,78.5019741255,83.5692910948
2012-02-26,9.67042743885,0,25.608574413,72.5548548735,93.1200672199
2012-02-27,12.0880342986,0,23.1696625642,68.9865833224,76.4062090009
2012-02-28,12.0880342986,0,23.1696625642,60.6606163697,74.0185149697
2012-02-29,12.0880342986,0,24.3891184886,66.6077356216,76.4062090009
2012-03-01,12.0880342986,0,26.8280303375,67.797159472,74.0185149697
2012-03-02,10.8792308687,0,26.8280303375,63.0394640705,72.824667954
2012-03-03,10.8792308687,0,26.8280303375,70.1760071728,88.3446791573
2012-03-04,10.8792308687,0,25.608574413,72.5548548735,91.9262202043
2012-03-05,10.8792308687,0,26.8280303375,64.2288879208,82.3754440791
2012-03-06,12.0880342986,0,25.608574413,64.2288879208,75.2123619853
2012-03-07,12.0880342986,0,24.3891184886,61.8500402201,75.2123619853
2012-03-08,10.8792308687,0,24.3891184886,59.4711925193,71.6308209384
2012-03-09,10.8792308687,0,24.3891184886,60.6606163697,71.6308209384
2012-03-10,9.67042743885,0,25.608574413,68.9865833224,81.1815970635
2012-03-11,12.0880342986,0,25.608574413,64.2288879208,88.3446791573
2012-03-12,12.0880342986,0,24.3891184886,60.6606163697,76.4062090009
2012-03-13,12.0880342986,0,24.3891184886,59.4711925193,75.2123619853
2012-03-14,12.0880342986,0,24.3891184886,63.0394640705,71.6308209384
2012-03-15,10.8792308687,0,25.608574413,59.4711925193,77.6000560166
2012-03-16,9.67042743885,0,25.608574413,60.6606163697,75.2123619853
2012-03-17,9.67042743885,0,26.8280303375,66.6077356216,77.6000560166
2012-03-18,12.0880342986,0,26.8280303375,61.8500402201,89.538526173
2012-03-19,12.0880342986,0,24.3891184886,59.4711925193,77.6000560166
2012-03-20,13.2968377284,0,29.2669421863,60.6606163697,75.2123619853
2012-03-21,13.2968377284,0,26.8280303375,59.4711925193,74.0185149697
2012-03-22,12.0880342986,0,26.8280303375,60.6606163697,71.6308209384
2012-03-23,10.8792308687,0,25.608574413,59.4711925193,70.4369739227
2012-03-24,8.46162400899,0,26.8280303375,66.6077356216,81.1815970635
2012-03-25,10.8792308687,0,25.608574413,64.2288879208,84.7631381104
2012-03-26,10.8792308687,0,24.3891184886,63.0394640705,78.7939030322
2012-03-27,12.0880342986,0,24.3891184886,61.8500402201,74.0185149697
2012-03-28,12.0880342986,0,25.608574413,58.2817686689,72.824667954
2012-03-29,10.8792308687,0,25.608574413,59.4711925193,72.824667954
2012-03-30,10.8792308687,0,26.8280303375,57.0923448185,70.4369739227
2012-03-31,8.46162400899,0,25.608574413,59.4711925193,75.2123619853
2012-04-01,10.8792308687,0,25.608574413,60.6606163697,87.1508321417
2012-04-02,12.0880342986,0,26.8280303375,59.4711925193,77.6000560166
2012-04-03,13.2968377284,0,26.8280303375,58.2817686689,75.2123619853
2012-04-04,12.0880342986,0,26.8280303375,57.0923448185,75.2123619853
2012-04-05,12.0880342986,0,25.608574413,55.9029209681,75.2123619853
2012-04-06,12.0880342986,0,28.0474862619,58.2817686689,72.824667954
2012-04-07,10.8792308687,0,25.608574413,58.2817686689,78.7939030322
2012-04-08,10.8792308687,0,24.3891184886,60.6606163697,88.3446791573
2012-04-09,13.2968377284,0,25.608574413,59.4711925193,82.3754440791
2012-04-10,12.0880342986,0,26.8280303375,58.2817686689,72.824667954
2012-04-11,12.0880342986,0,26.8280303375,57.0923448185,77.6000560166
2012-04-12,12.0880342986,0,26.8280303375,58.2817686689,71.6308209384
2012-04-13,12.0880342986,0,24.3891184886,59.4711925193,71.6308209384
2012-04-14,12.0880342986,0,29.2669421863,60.6606163697,79.9877500479
2012-04-15,10.8792308687,0,26.8280303375,61.8500402201,90.7323731886
2012-04-16,13.2968377284,0,26.8280303375,55.9029209681,81.1815970635
2012-04-17,13.2968377284,0,28.0474862619,55.9029209681,74.0185149697
