date,contribution,cooperative,donate,donation,economize
2011-07-26,45.9820860129,34.6897791872,60.312635771,80.6908925805,0.0
2011-07-27,44.588689467,38.4065412429,64.5204940806,72.3844771678,0.0
2011-07-28,33.4415171003,47.0789860397,56.1047774614,70.0112156213,0.0
2011-07-29,30.6547240086,38.4065412429,57.5073968979,67.6379540748,0.0
2011-07-30,29.2613274627,28.4951757609,44.8838219691,71.1978463946,0.0
2011-07-31,32.0481205544,22.3005723346,58.9100163344,56.9582771157,0.0
2011-08-01,40.4084998295,43.362223984,53.2995385883,73.571107941,0.0
2011-08-02,36.228310192,38.4065412429,65.9231135171,78.317631034,0.0
2011-08-03,39.0151032837,45.8400653545,58.9100163344,68.8245848481,0.0
2011-08-04,36.228310192,43.362223984,57.5073968979,68.8245848481,0.0
2011-08-05,34.8349136461,42.1233032987,42.078583096,53.3983847959,0.0
2011-08-06,18.114155096,19.8227309641,54.7021580248,55.7716463424,0.0
2011-08-07,20.9009481877,26.0173343904,56.1047774614,54.5850155692,0.0
2011-08-08,36.228310192,48.317906725,72.9362106998,78.317631034,0.0
2011-08-09,32.0481205544,37.1676205577,67.3257329536,70.0112156213,0.0
2011-08-10,30.6547240086,49.5568274103,75.7414495728,61.7048002086,0.0
2011-08-11,30.6547240086,45.8400653545,54.7021580248,75.9443694875,0.0
2011-08-12,27.8679309169,30.9730171314,53.2995385883,64.0780617551,0.0
2011-08-13,20.9009481877,23.5394930199,54.7021580248,54.5850155692,0.0
2011-08-14,13.9339654585,23.5394930199,49.0916802787,55.7716463424,0.0
2011-08-15,37.6217067378,52.0346687808,58.9100163344,77.1310002608,0.0
2011-08-16,40.4084998295,53.273589466,50.4942997152,60.5181694354,0.0
2011-08-17,48.7688791046,39.6454619282,70.1309718267,66.4513233016,0.0
2011-08-18,43.1952929212,40.8843826135,57.5073968979,67.6379540748,0.0
2011-08-19,37.6217067378,42.1233032987,53.2995385883,48.651861703,0.0
2011-08-20,22.2943447335,24.7784137051,61.7152552075,75.9443694875,0.0
2011-08-21,16.7207585501,28.4951757609,51.8969191518,48.651861703,0.0
2011-08-22,41.8018963754,49.5568274103,65.9231135171,73.571107941,0.0
2011-08-23,29.2613274627,47.0789860397,44.8838219691,59.3315386621,0.0
2011-08-24,39.0151032837,54.5125101513,53.2995385883,71.1978463946,0.0
2011-08-25,30.6547240086,40.8843826135,53.2995385883,58.1449078889,0.0
2011-08-26,32.0481205544,39.0,51.8969191518,61.0,0.0
2011-08-27,25.0811378252,30.0,57.5073968979,56.0,0.0
2011-08-28,23.6877412794,33.0,35.0654859133,51.0,0.0
2011-08-29,32.0481205544,54.0,54.7021580248,59.0,0.0
2011-08-30,41.8018963754,46.0,58.9100163344,71.0,0.0
2011-08-31,43.1952929212,45.0,57.5073968979,71.0,0.0
2011-09-01,45.9820860129,42.0,50.4942997152,79.0,0.0
2011-09-02,39.0151032837,41.0,49.0916802787,60.0,0.0
2011-09-03,18.114155096,27.0,47.6890608422,54.0,0.0
2011-09-04,18.114155096,18.0,49.0916802787,58.0,0.0
2011-09-05,22.2943447335,24.0,67.3257329536,64.0,0.0
2011-09-06,40.4084998295,40.0,70.1309718267,82.0,0.0
2011-09-07,47.3754825587,44.0,70.1309718267,84.0,0.0
2011-09-08,44.588689467,38.0,58.9100163344,80.0,0.0
2011-09-09,44.588689467,43.0,57.5073968979,78.0,0.0
2011-09-10,27.8679309169,25.0,61.7152552075,67.0,0.0
2011-09-11,26.4135255308,22.0,54.4513247974,59.0,0.0
2011-09-12,45.2803294814,47.0,66.0367130522,63.0,0.0
2011-09-13,42.7647556213,46.0,57.9269412738,74.0,0.0
2011-09-14,57.8581987818,41.0,57.9269412738,67.0,0.0
2011-09-15,46.5381164114,45.0,57.9269412738,67.0,0.0
2011-09-16,57.8581987818,42.0,50.975708321,67.0,0.0
2011-09-17,30.1868863209,32.0,69.5123295286,61.0,0.0
2011-09-18,28.9290993909,16.0,48.65863067,50.0,0.0
2011-09-19,42.7647556213,46.0,54.4513247974,76.0,0.0
2011-09-20,56.6004118518,47.0,61.4025577503,71.0,0.0
2011-09-21,55.3426249217,41.0,59.0854800993,81.0,0.0
2011-09-22,57.8581987818,43.0,53.2927859719,72.0,0.0
2011-09-23,47.7959033415,44.0,52.1342471464,68.0,0.0
2011-09-24,13.8356562304,24.0,57.9269412738,56.0,0.0
2011-09-25,37.7336079012,21.0,45.1830141936,56.0,0.0
2011-09-26,55.3426249217,43.0,55.6098636229,69.0,0.0
2011-09-27,57.8581987818,43.0,62.5610965757,74.0,0.0
2011-09-28,60.3737726419,40.0,61.4025577503,80.0,0.0
2011-09-29,65.404920362,50.0,63.7196354012,68.0,0.0
2011-09-30,51.5692641316,42.0,62.5610965757,67.0,0.0
2011-10-01,33.9602471111,26.0,50.975708321,64.0,0.0
2011-10-02,33.9602471111,27.0,53.2927859719,67.0,0.0
2011-10-03,60.3737726419,46.0,56.7684024484,78.0,0.0
2011-10-04,54.0848379917,44.0,53.2927859719,75.0,0.0
2011-10-05,55.3426249217,44.0,59.0854800993,66.0,0.0
2011-10-06,57.8581987818,42.0,59.0854800993,72.0,0.0
2011-10-07,38.9913948312,40.0,53.2927859719,71.0,0.0
2011-10-08,31.444673251,31.0,44.0244753681,63.0,0.0
2011-10-09,20.1245908806,21.0,45.1830141936,55.0,0.0
2011-10-10,51.5692641316,31.0,53.2927859719,66.0,0.0
2011-10-11,75.4672158023,51.0,56.7684024484,74.0,0.0
2011-10-12,62.889346502,49.0,62.5610965757,75.0,0.0
2011-10-13,52.8270510616,45.0,66.0367130522,69.0,0.0
2011-10-14,45.2803294814,43.0,57.9269412738,71.0,0.0
2011-10-15,31.444673251,24.0,44.0244753681,47.0,0.0
2011-10-16,36.4758209711,24.0,47.5000918445,53.0,0.0
2011-10-17,59.1159857118,50.0,70.6708683541,76.0,0.0
2011-10-18,52.8270510616,39.0,59.0854800993,90.0,0.0
2011-10-19,60.3737726419,43.0,63.7196354012,64.0,0.0
2011-10-20,65.404920362,38.0,52.1342471464,69.0,0.0
2011-10-21,67.9204942221,37.0,52.1342471464,63.0,0.0
2011-10-22,23.8979516707,26.0,61.4025577503,45.0,0.0
2011-10-23,32.702460181,29.0,50.975708321,55.0,0.0
2011-10-24,66.6627072921,47.0,63.7196354012,80.0,0.0
2011-10-25,55.3426249217,50.0,57.9269412738,70.0,0.0
2011-10-26,70.4360680822,42.0,56.7684024484,63.0,0.0
2011-10-27,49.0536902715,50.0,63.7196354012,73.0,0.0
2011-10-28,62.889346502,36.0,49.8171694955,61.0,0.0
2011-10-29,23.8979516707,25.0,54.4513247974,54.0,0.0
2011-10-30,42.7647556213,30.0,47.5000918445,54.0,0.0
2011-10-31,62.889346502,42.0,53.2927859719,62.0,0.0
2011-11-01,56.6004118518,56.0,70.6708683541,74.0,0.0
2011-11-02,54.0848379917,45.0,61.4025577503,82.0,0.0
2011-11-03,59.1159857118,45.0,57.9269412738,62.0,0.0
2011-11-04,49.0536902715,44.0,62.5610965757,68.0,0.0
2011-11-05,27.6713124609,30.0,57.9269412738,61.0,0.0
2011-11-06,25.1557386008,26.0,66.0367130522,62.0,0.0
2011-11-07,56.6004118518,41.0,57.9269412738,80.0,0.0
2011-11-08,62.889346502,45.0,71.8294071796,74.0,0.0
2011-11-09,59.1159857118,40.0,59.0854800993,75.0,0.0
2011-11-10,54.0848379917,48.0,60.2440189248,73.0,0.0
2011-11-11,49.0536902715,36.0,61.4025577503,66.0,0.0
2011-11-12,28.9290993909,28.0,54.4513247974,65.0,0.0
2011-11-13,27.6713124609,22.0,57.9269412738,61.0,0.0
2011-11-14,50.3114772016,46.0,72.987946005,84.0,0.0
2011-11-15,62.889346502,46.0,68.3537907031,83.0,0.0
2011-11-16,54.0848379917,45.0,61.4025577503,83.0,0.0
2011-11-17,59.1159857118,46.0,59.0854800993,69.0,0.0
2011-11-18,54.0848379917,44.0,55.6098636229,73.0,0.0
2011-11-19,28.9290993909,26.0,67.1952518776,60.0,0.0
2011-11-20,32.702460181,23.0,49.8171694955,61.0,0.0
2011-11-21,54.0848379917,45.0,70.6708683541,70.0,0.0
2011-11-22,52.8270510616,36.0,66.0367130522,75.0,0.0
2011-11-23,31.444673251,25.0,62.5610965757,63.0,0.0
2011-11-24,20.1245908806,15.0,33.5976259388,33.0,0.0
2011-11-25,21.3823778107,24.0,39.3903200662,45.0,0.0
2011-11-26,18.8668039506,26.0,56.7684024484,44.0,0.0
2011-11-27,30.1868863209,18.0,69.5123295286,67.0,0.0
2011-11-28,52.8270510616,52.0,76.4635624815,74.0,0.0
2011-11-29,60.3737726419,50.0,72.987946005,73.0,0.0
2011-11-30,65.404920362,42.0,64.8781742267,79.0,0.0
2011-12-01,62.889346502,47.0,71.8294071796,74.0,0.0
2011-12-02,66.6627072921,43.0,56.7684024484,69.0,0.0
2011-12-03,35.2180340411,24.0,64.8781742267,59.0,0.0
2011-12-04,32.702460181,20.0,57.9269412738,59.0,0.0
2011-12-05,57.8581987818,46.0,71.8294071796,81.0,0.0
2011-12-06,62.889346502,40.0,72.987946005,75.0,0.0
2011-12-07,71.6938550122,38.0,60.2440189248,81.0,0.0
2011-12-08,65.404920362,42.0,75.305023656,70.0,0.0
2011-12-09,62.889346502,36.0,53.2927859719,70.0,0.0
2011-12-10,23.8979516707,23.0,53.2927859719,72.0,0.0
2011-12-11,40.2491817612,21.0,56.7684024484,61.0,0.0
2011-12-12,64.147133432,43.0,71.8294071796,73.0,0.0
2011-12-13,67.9204942221,42.0,62.5610965757,74.0,0.0
2011-12-14,60.3737726419,33.0,62.5610965757,75.0,0.0
2011-12-15,74.2094288723,34.0,68.3537907031,70.0,0.0
2011-12-16,56.6004118518,33.0,63.7196354012,67.0,0.0
2011-12-17,33.9602471111,26.0,72.987946005,64.0,0.0
2011-12-18,31.444673251,16.0,52.1342471464,62.0,0.0
2011-12-19,71.6938550122,32.0,68.3537907031,87.0,0.0
2011-12-20,51.5692641316,33.0,69.5123295286,69.0,0.0
2011-12-21,70.4360680822,28.0,59.0854800993,78.0,0.0
2011-12-22,54.0848379917,26.0,63.7196354012,69.0,0.0
2011-12-23,42.7647556213,25.0,61.4025577503,66.0,0.0
2011-12-24,21.3823778107,11.0,56.7684024484,45.0,0.0
2011-12-25,21.3823778107,9.0,45.1830141936,32.0,0.0
2011-12-26,21.3823778107,23.0,60.2440189248,62.0,0.0
2011-12-27,69.1782811521,34.0,67.1952518776,86.0,0.0
2011-12-28,72.9516419423,37.0,64.8781742267,79.0,0.0
2011-12-29,71.6938550122,34.0,81.0977177834,79.0,0.0
2011-12-30,85.5295112427,34.0,75.305023656,100.0,0.0
2011-12-31,49.0536902715,22.0,70.6708683541,81.0,0.0
2012-01-01,44.0225425514,17.0,50.975708321,46.0,0.0
2012-01-02,52.8270510616,26.0,74.1464848305,55.0,0.0
2012-01-03,83.0139373826,41.0,55.6098636229,70.0,0.0
2012-01-04,83.0139373826,41.0,56.7684024484,67.0,0.0
2012-01-05,79.2405765925,44.0,55.6098636229,66.0,0.0
2012-01-06,71.6938550122,36.0,48.65863067,74.0,0.0
2012-01-07,40.2491817612,19.0,55.6098636229,57.0,0.0
2012-01-08,33.9602471111,25.0,66.0367130522,67.0,0.0
2012-01-09,71.6938550122,45.0,71.8294071796,68.0,0.0
2012-01-10,69.1782811521,43.0,63.7196354012,67.0,0.0
2012-01-11,71.6938550122,39.0,67.1952518776,60.0,0.0
2012-01-12,71.6938550122,47.0,66.0367130522,60.0,0.0
2012-01-13,70.4360680822,42.0,41.7073977172,65.0,0.0
2012-01-14,40.2491817612,30.0,64.8781742267,67.0,0.0
2012-01-15,33.9602471111,21.0,47.5000918445,59.0,0.0
2012-01-16,49.0536902715,39.0,54.4513247974,69.0,0.0
2012-01-17,56.6004118518,44.0,60.2440189248,73.0,0.0
2012-01-18,62.889346502,43.0,56.7684024484,80.0,0.0
2012-01-19,66.6627072921,38.0,60.2440189248,73.0,0.0
2012-01-20,57.8581987818,40.0,56.7684024484,66.0,0.0
2012-01-21,46.5381164114,29.0,50.975708321,66.0,0.0
2012-01-22,42.7647556213,21.0,50.975708321,59.0,0.0
2012-01-23,55.3426249217,33.0,52.1342471464,71.0,0.0
2012-01-24,62.889346502,46.0,60.2440189248,79.0,0.0
2012-01-25,70.4360680822,42.0,67.1952518776,72.0,0.0
2012-01-26,69.1782811521,42.0,60.2440189248,76.0,0.0
2012-01-27,60.3737726419,35.0,67.1952518776,77.0,0.0
2012-01-28,37.7336079012,23.0,53.2927859719,76.0,0.0
2012-01-29,42.7647556213,25.0,56.7684024484,64.0,0.0
2012-01-30,70.4360680822,43.0,62.5610965757,81.0,0.0
2012-01-31,70.4360680822,49.0,66.0367130522,88.0,0.0
2012-02-01,75.4672158023,43.0,70.6708683541,78.0,0.0
2012-02-02,69.1782811521,43.0,69.5123295286,82.0,0.0
2012-02-03,66.6627072921,40.0,55.6098636229,69.0,0.0
2012-02-04,46.5381164114,28.0,52.1342471464,68.0,0.0
2012-02-05,49.0536902715,20.0,52.1342471464,61.0,0.0
2012-02-06,65.404920362,43.0,52.1342471464,78.0,0.0
2012-02-07,67.9204942221,44.0,53.2927859719,71.0,0.0
2012-02-08,65.404920362,39.0,59.0854800993,67.0,0.0
2012-02-09,79.2405765925,46.0,56.7684024484,62.0,0.0
2012-02-10,57.8581987818,32.0,46.3415530191,66.0,0.0
2012-02-11,37.7336079012,21.0,42.8659365426,66.0,0.0
2012-02-12,49.0536902715,18.0,40.5488588917,61.0,0.0
2012-02-13,59.1159857118,47.0,48.65863067,67.0,0.0
2012-02-14,67.9204942221,40.0,47.5000918445,61.0,0.0
2012-02-15,70.4360680822,40.0,56.7684024484,67.0,0.0
2012-02-16,65.404920362,42.0,59.0854800993,71.0,0.0
2012-02-17,64.147133432,44.0,47.5000918445,68.0,0.0
2012-02-18,47.7959033415,24.0,52.1342471464,60.0,0.0
2012-02-19,49.0536902715,18.0,41.7073977172,68.0,0.0
2012-02-20,66.6627072921,39.0,54.4513247974,88.0,0.0
2012-02-21,75.4672158023,41.0,59.0854800993,75.0,0.0
2012-02-22,72.9516419423,48.0,53.2927859719,76.0,0.0
2012-02-23,70.4360680822,46.0,55.6098636229,68.0,0.0
2012-02-24,66.6627072921,41.0,49.8171694955,65.0,0.0
2012-02-25,47.7959033415,26.0,49.8171694955,61.0,0.0
2012-02-26,52.8270510616,32.0,55.6098636229,71.0,0.0
2012-02-27,75.4672158023,43.0,56.7684024484,65.0,0.0
2012-02-28,65.404920362,42.0,59.0854800993,71.0,0.0
2012-02-29,79.2405765925,54.0,50.975708321,81.0,0.0
2012-03-01,69.1782811521,47.0,55.6098636229,68.0,0.0
2012-03-02,59.1159857118,43.0,54.4513247974,70.0,0.0
2012-03-03,49.0536902715,27.0,62.5610965757,70.0,0.0
2012-03-04,49.0536902715,29.0,48.65863067,71.0,0.0
2012-03-05,76.7250027324,41.0,67.1952518776,78.0,0.0
2012-03-06,75.4672158023,36.0,60.2440189248,73.0,0.0
2012-03-07,61.6315595719,42.0,78.7806401324,75.0,0.0
2012-03-08,59.1159857118,48.0,64.8781742267,76.0,0.0
2012-03-09,55.3426249217,42.0,60.2440189248,71.0,0.0
2012-03-10,45.2803294814,23.0,46.3415530191,67.0,0.0
2012-03-11,47.7959033415,18.0,48.65863067,61.0,0.0
2012-03-12,59.1159857118,35.0,52.1342471464,70.0,0.0
2012-03-13,70.4360680822,43.0,53.2927859719,69.0,0.0
2012-03-14,72.9516419423,42.0,56.7684024484,73.0,0.0
2012-03-15,65.404920362,44.0,48.65863067,69.0,0.0
2012-03-16,46.5381164114,35.0,52.1342471464,54.0,0.0
2012-03-17,32.702460181,21.0,50.975708321,61.0,0.0
2012-03-18,45.2803294814,25.0,48.65863067,67.0,0.0
2012-03-19,69.1782811521,47.0,53.2927859719,77.0,0.0
2012-03-20,70.4360680822,41.0,53.2927859719,72.0,0.0
2012-03-21,67.9204942221,32.0,47.5000918445,74.0,0.0
2012-03-22,59.1159857118,40.0,49.8171694955,65.0,0.0
2012-03-23,51.5692641316,29.0,55.6098636229,71.0,0.0
2012-03-24,42.7647556213,18.0,52.1342471464,71.0,0.0
2012-03-25,50.3114772016,24.0,45.1830141936,68.0,0.0
2012-03-26,67.9204942221,43.0,55.6098636229,74.0,0.0
2012-03-27,67.9204942221,46.0,59.0854800993,70.0,0.0
2012-03-28,61.6315595719,47.0,46.3415530191,88.0,0.0
2012-03-29,74.2094288723,38.0,59.0854800993,69.0,0.0
2012-03-30,59.1159857118,35.0,59.0854800993,55.0,0.0
2012-03-31,41.5069686913,25.0,38.2317812407,56.0,0.0
2012-04-01,52.8270510616,18.0,46.3415530191,60.0,0.0
2012-04-02,74.2094288723,48.0,46.3415530191,69.0,0.0
2012-04-03,62.889346502,36.0,61.4025577503,72.0,0.0
2012-04-04,80.4983635225,42.0,61.4025577503,64.0,0.0
2012-04-05,72.9516419423,49.0,54.4513247974,71.0,0.0
2012-04-06,61.6315595719,38.0,44.0244753681,73.0,0.0
2012-04-07,42.7647556213,23.0,47.5000918445,68.0,0.0
2012-04-08,57.8581987818,21.0,40.5488588917,48.0,0.0
2012-04-09,91.8184458929,37.0,56.7684024484,72.0,0.0
2012-04-10,86.7872981727,46.0,62.5610965757,77.0,0.0
2012-04-11,89.3028720328,45.0,48.65863067,81.0,0.0
2012-04-12,95.591806683,44.0,54.4513247974,74.0,0.0
2012-04-13,103.138528263,43.0,47.5000918445,78.0,0.0
2012-04-14,69.1782811521,32.0,54.4513247974,63.0,0.0
2012-04-15,70.4360680822,27.0,48.65863067,80.0,0.0
2012-04-16,113.200823704,42.0,55.6098636229,78.0,0.0
2012-04-17,94.3340197529,41.0,52.1342471464,85.0,0.0
2012-04-18,55.3426249217,43.0,57.9269412738,76.0,0.0
2012-04-19,42.7647556213,46.0,60.2440189248,68.0,0.0
2012-04-20,44.0225425514,32.0,54.4513247974,75.0,0.0
2012-04-21,31.444673251,29.0,49.8171694955,53.0,0.0
2012-04-22,21.3823778107,29.0,46.3415530191,59.0,0.0
2012-04-23,50.3114772016,45.0,46.3415530191,75.0,0.0
2012-04-24,42.7647556213,43.0,63.7196354012,70.0,0.0
2012-04-25,59.1159857118,46.0,56.7684024484,70.0,0.0
2012-04-26,49.0536902715,35.0,53.2927859719,66.0,0.0
2012-04-27,42.7647556213,39.0,52.1342471464,60.0,0.0
2012-04-28,26.4135255308,24.0,50.975708321,56.0,0.0
2012-04-29,27.6713124609,25.0,52.1342471464,61.0,0.0
2012-04-30,50.3114772016,49.0,60.2440189248,77.0,0.0
2012-05-01,49.0536902715,44.0,50.975708321,86.0,0.0
2012-05-02,51.5692641316,41.0,56.7684024484,80.0,0.0
2012-05-03,42.7647556213,42.0,57.9269412738,70.0,0.0
2012-05-04,44.0225425514,33.0,52.1342471464,71.0,0.0
2012-05-05,20.1245908806,24.0,48.65863067,52.0,0.0
2012-05-06,27.6713124609,20.0,48.65863067,56.0,0.0
2012-05-07,56.6004118518,40.0,50.975708321,78.0,0.0
2012-05-08,52.8270510616,48.0,50.975708321,70.0,0.0
2012-05-09,42.7647556213,37.0,56.7684024484,65.0,0.0
2012-05-10,50.3114772016,43.0,56.7684024484,67.0,0.0
2012-05-11,41.5069686913,33.0,53.2927859719,62.0,0.0
2012-05-12,17.6090170205,20.0,47.5000918445,60.0,0.0
2012-05-13,17.6090170205,20.0,46.3415530191,51.0,0.0
2012-05-14,45.2803294814,44.0,68.3537907031,74.0,0.0
2012-05-15,46.5381164114,43.0,56.7684024484,76.0,0.0
2012-05-16,49.0536902715,42.0,59.0854800993,71.0,0.0
2012-05-17,45.2803294814,43.0,52.1342471464,65.0,0.0
2012-05-18,38.9913948312,33.0,68.3537907031,65.0,0.0
2012-05-19,30.1868863209,21.0,50.975708321,65.0,0.0
2012-05-20,18.8668039506,20.0,57.9269412738,59.0,0.0
2012-05-21,44.0225425514,40.0,59.0854800993,74.0,0.0
2012-05-22,37.877075107,33.9185248432,53.0521510972,69.4639102602,0.0
2012-05-23,35.5097579128,33.9185248432,57.4731636886,61.745698009,0.0
2012-05-24,42.6117094953,33.9185248432,55.2626573929,71.3934633229,0.0
2012-05-25,30.7751235244,33.9185248432,53.0521510972,54.0274857579,0.0
2012-05-26,21.3058547477,20.7279874042,46.4206322101,61.745698009,0.0
2012-05-27,14.2039031651,16.9592624216,55.2626573929,55.9570388207,0.0
2012-05-28,26.040489136,22.6123498955,46.4206322101,54.0274857579,0.0
2012-05-29,37.877075107,35.8028873345,53.0521510972,71.3934633229,0.0
2012-05-30,40.2443923011,41.4559748084,46.4206322101,69.4639102602,0.0
2012-05-31,42.6117094953,37.6872498258,55.2626573929,61.745698009,0.0
2012-06-01,33.1424407186,43.3403372997,50.8416448015,61.745698009,0.0
2012-06-02,14.2039031651,22.6123498955,37.5786070272,54.0274857579,0.0
2012-06-03,21.3058547477,26.3810748781,37.5786070272,52.0979326951,0.0
2012-06-04,37.877075107,39.5716123171,59.6836699844,65.6048041346,0.0
2012-06-05,33.1424407186,39.5716123171,55.2626573929,82.9707816996,0.0
2012-06-06,30.7751235244,35.8028873345,59.6836699844,63.6752510718,0.0
2012-06-07,47.3463438837,41.4559748084,50.8416448015,67.5343571974,0.0
2012-06-08,26.040489136,35.8028873345,50.8416448015,55.9570388207,0.0
2012-06-09,18.9385375535,18.8436249129,48.6311385058,55.9570388207,0.0
2012-06-10,23.6731719418,18.8436249129,44.2101259143,44.379720444,0.0
2012-06-11,35.5097579128,35.8028873345,55.2626573929,71.3934633229,0.0
2012-06-12,35.5097579128,41.4559748084,61.8941762801,77.1821225113,0.0
2012-06-13,40.2443923011,28.2654373693,61.8941762801,77.1821225113,0.0
2012-06-14,40.2443923011,33.9185248432,61.8941762801,86.8298878252,0.0
2012-06-15,30.7751235244,37.6872498258,61.8941762801,61.745698009,0.0
2012-06-16,16.5712203593,16.9592624216,57.4731636886,48.2388265696,0.0
2012-06-17,21.3058547477,18.8436249129,46.4206322101,46.3092735068,0.0
2012-06-18,40.2443923011,37.6872498258,55.2626573929,65.6048041346,0.0
2012-06-19,35.5097579128,37.6872498258,66.3151888715,69.4639102602,0.0
2012-06-20,40.2443923011,33.9185248432,53.0521510972,75.2525694485,0.0
2012-06-21,35.5097579128,33.9185248432,75.1572140544,81.0412286369,0.0
2012-06-22,35.5097579128,37.6872498258,79.5782266458,104.19586539,0.0
2012-06-23,23.6731719418,16.9592624216,66.3151888715,100.336759265,0.0
2012-06-24,21.3058547477,24.4967123868,66.3151888715,71.3934633229,0.0
2012-06-25,37.877075107,35.8028873345,66.3151888715,86.8298878252,0.0
2012-06-26,44.9790266895,35.8028873345,61.8941762801,90.6889939508,0.0
2012-06-27,40.2443923011,39.5716123171,86.209745533,88.759440888,0.0
2012-06-28,30.7751235244,37.6872498258,57.4731636886,69.4639102602,0.0
2012-06-29,35.5097579128,33.9185248432,57.4731636886,71.3934633229,0.0
2012-06-30,21.3058547477,50.8777872648,55.2626573929,61.745698009,0.0
2012-07-01,16.5712203593,33.9185248432,50.8416448015,71.3934633229,0.0
2012-07-02,37.877075107,48.9934247735,55.2626573929,71.3934633229,0.0
2012-07-03,35.5097579128,43.3403372997,59.6836699844,73.3230163857,0.0
2012-07-04,14.2039031651,16.9592624216,46.4206322101,44.379720444,0.0
2012-07-05,44.9790266895,35.8028873345,61.8941762801,65.6048041346,0.0
2012-07-06,30.7751235244,41.4559748084,70.7362014629,73.3230163857,0.0
2012-07-07,16.5712203593,24.4967123868,46.4206322101,63.6752510718,0.0
2012-07-08,18.9385375535,16.9592624216,57.4731636886,59.8161449463,0.0
2012-07-09,30.7751235244,45.2246997909,57.4731636886,73.3230163857,0.0
2012-07-10,47.3463438837,37.6872498258,64.1046825758,75.2525694485,0.0
2012-07-11,40.2443923011,35.8028873345,59.6836699844,75.2525694485,0.0
2012-07-12,44.9790266895,32.0341623519,61.8941762801,67.5343571974,0.0
2012-07-13,33.1424407186,45.2246997909,55.2626573929,57.8865918835,0.0
2012-07-14,18.9385375535,24.4967123868,48.6311385058,65.6048041346,0.0
2012-07-15,21.3058547477,20.7279874042,53.0521510972,59.8161449463,0.0
2012-07-16,37.877075107,45.2246997909,57.4731636886,71.3934633229,0.0
2012-07-17,40.2443923011,41.4559748084,57.4731636886,73.3230163857,0.0
2012-07-18,35.5097579128,37.6872498258,66.3151888715,63.6752510718,0.0
2012-07-19,40.2443923011,33.9185248432,61.8941762801,69.4639102602,0.0
2012-07-20,35.5097579128,35.8028873345,61.8941762801,67.5343571974,0.0
2012-07-21,18.9385375535,18.8436249129,50.8416448015,61.745698009,0.0
2012-07-22,23.6731719418,20.7279874042,50.8416448015,63.6752510718,0.0
2012-07-23,44.9790266895,39.5716123171,64.1046825758,75.2525694485,0.0
2012-07-24,35.5097579128,41.4559748084,68.5256951672,77.1821225113,0.0
2012-07-25,33.1424407186,41.4559748084,66.3151888715,73.3230163857,0.0
2012-07-26,35.5097579128,32.0341623519,66.3151888715,75.2525694485,0.0
2012-07-27,40.2443923011,35.8028873345,57.4731636886,73.3230163857,0.0
2012-07-28,26.040489136,16.9592624216,53.0521510972,54.0274857579,0.0
2012-07-29,23.6731719418,18.8436249129,50.8416448015,61.745698009,0.0
2012-07-30,37.877075107,37.6872498258,68.5256951672,82.9707816996,0.0
2012-07-31,44.9790266895,33.9185248432,64.1046825758,84.9003347624,0.0
2012-08-01,42.6117094953,33.9185248432,79.5782266458,71.3934633229,0.0
2012-08-02,37.877075107,35.8028873345,79.5782266458,69.4639102602,0.0
2012-08-03,30.7751235244,43.3403372997,75.1572140544,69.4639102602,0.0
2012-08-04,16.5712203593,18.8436249129,64.1046825758,67.5343571974,0.0
2012-08-05,26.040489136,22.6123498955,59.6836699844,54.0274857579,0.0
2012-08-06,33.1424407186,47.1090622822,59.6836699844,73.3230163857,0.0
2012-08-07,47.3463438837,37.6872498258,64.1046825758,61.745698009,0.0
2012-08-08,42.6117094953,32.0341623519,59.6836699844,79.1116755741,0.0
2012-08-09,42.6117094953,30.1497998606,64.1046825758,71.3934633229,0.0
2012-08-10,30.7751235244,33.9185248432,57.4731636886,63.6752510718,0.0
2012-08-11,18.9385375535,18.8436249129,55.2626573929,55.9570388207,0.0
2012-08-12,23.6731719418,16.9592624216,48.6311385058,57.8865918835,0.0
2012-08-13,37.877075107,32.0341623519,50.8416448015,73.3230163857,0.0
2012-08-14,35.5097579128,43.3403372997,61.8941762801,73.3230163857,0.0
2012-08-15,42.6117094953,37.6872498258,64.1046825758,73.3230163857,0.0
2012-08-16,42.6117094953,41.4559748084,50.8416448015,71.3934633229,0.0
2012-08-17,33.1424407186,37.6872498258,55.2626573929,59.8161449463,0.0
2012-08-18,18.9385375535,26.3810748781,53.0521510972,65.6048041346,0.0
2012-08-19,18.9385375535,18.8436249129,53.0521510972,55.9570388207,0.0
2012-08-20,37.877075107,37.6872498258,68.5256951672,69.4639102602,0.0
2012-08-21,44.9790266895,45.2246997909,50.8416448015,75.2525694485,0.0
2012-08-22,44.9790266895,35.8028873345,57.4731636886,73.3230163857,0.0
2012-08-23,42.6117094953,35.8028873345,55.2626573929,73.3230163857,0.0
2012-08-24,30.7751235244,37.6872498258,59.6836699844,77.1821225113,0.0
2012-08-25,16.5712203593,20.7279874042,55.2626573929,59.8161449463,0.0
2012-08-26,33.1424407186,20.7279874042,55.2626573929,54.0274857579,0.0
2012-08-27,40.2443923011,37.6872498258,61.8941762801,71.3934633229,0.0
2012-08-28,56.8156126604,37.6872498258,55.2626573929,67.5343571974,0.0
2012-08-29,44.9790266895,39.5716123171,59.6836699844,71.3934633229,0.0
2012-08-30,49.7136610779,37.6872498258,59.6836699844,67.5343571974,0.0
